Gene,HCs_spec,Macula.SCs_spec,Crista.SCs_spec
fbl_rsl1d1,1,0.999365079,0.999365079
gnl3_rsl1d1,0.991803279,0.999365079,0.991803279
phb_rsl1d1,0.991803279,0.999365079,0.991803279
npm1a_rsl1d1,1,1,1
rsl1d1_si:ch211-66k16.27,1,0.999365079,0.999365079
rpl7l1_rsl1d1,1,0.999365079,0.999365079
gar1_rsl1d1,1,1,1
nip7_rsl1d1,1,0.999365079,0.999365079
aldob_rsl1d1,1,1,1
metap2b_rsl1d1,1,0.995555556,0.995555556
eif6_wdr76,1,1,1
prdx6_wdr76,1,1,1
ebna1bp2_wdr76,1,1,1
si:ch211-217k17.7_wdr76,1,1,1
cox17_wdr76,1,1,1
nhp2_wdr76,1,1,1
prps1a_wdr76,1,1,1
fbl_wdr76,1,1,1
gnl3_wdr76,1,1,1
phb_wdr76,1,1,1
npm1a_wdr76,1,1,1
si:ch211-66k16.27_wdr76,1,1,1
rpl7l1_wdr76,1,1,1
gar1_wdr76,1,1,1
nip7_wdr76,1,1,1
aldob_wdr76,1,1,1
metap2b_wdr76,1,1,1
eif6_prdx6,0.991803279,0.98984127,0.98984127
ebna1bp2_eif6,0.991803279,0.993015873,0.991803279
eif6_si:ch211-217k17.7,1,0.996825397,0.996825397
cox17_eif6,0.991803279,0.97015873,0.97015873
eif6_nhp2,0.991803279,0.994920635,0.991803279
eif6_prps1a,0.975409836,0.984126984,0.975409836
eif6_fbl,0.983606557,0.993650794,0.983606557
eif6_gnl3,1,0.996825397,0.996825397
eif6_phb,1,0.992380952,0.992380952
eif6_npm1a,0.983606557,0.999365079,0.983606557
eif6_si:ch211-66k16.27,1,0.999365079,0.999365079
eif6_rpl7l1,0.991304348,0.991304348,0.997460317
eif6_gar1,1,0.998095238,0.998095238
eif6_nip7,1,0.998095238,0.998095238
aldob_eif6,1,1,1
eif6_metap2b,0.975409836,0.983492063,0.975409836
ebna1bp2_prdx6,1,0.998095238,0.998095238
prdx6_si:ch211-217k17.7,1,0.999365079,0.999365079
cox17_prdx6,0.991803279,0.989206349,0.989206349
nhp2_prdx6,1,0.998095238,0.998095238
prdx6_prps1a,0.983606557,0.996825397,0.983606557
fbl_prdx6,1,0.994285714,0.994285714
gnl3_prdx6,0.991304348,0.991304348,0.998095238
phb_prdx6,1,0.997460317,0.997460317
npm1a_prdx6,0.991803279,1,0.991803279
prdx6_si:ch211-66k16.27,1,1,1
prdx6_rpl7l1,0.991803279,0.998730159,0.991803279
gar1_prdx6,1,1,1
nip7_prdx6,1,0.998095238,0.998095238
aldob_prdx6,1,1,1
metap2b_prdx6,0.991803279,0.995555556,0.991803279
ebna1bp2_si:ch211-217k17.7,1,1,1
cox17_ebna1bp2,1,0.995555556,0.995555556
ebna1bp2_nhp2,0.991803279,1,0.991803279
ebna1bp2_prps1a,0.991803279,0.998095238,0.991803279
ebna1bp2_fbl,1,1,1
ebna1bp2_gnl3,1,1,1
ebna1bp2_phb,1,0.998095238,0.998095238
ebna1bp2_npm1a,0.991803279,0.999365079,0.991803279
ebna1bp2_si:ch211-66k16.27,1,1,1
ebna1bp2_rpl7l1,1,1,1
ebna1bp2_gar1,1,0.999365079,0.999365079
ebna1bp2_nip7,1,1,1
aldob_ebna1bp2,1,1,1
ebna1bp2_metap2b,1,0.996190476,0.996190476
cox17_si:ch211-217k17.7,1,0.996825397,0.996825397
nhp2_si:ch211-217k17.7,1,0.999365079,0.999365079
prps1a_si:ch211-217k17.7,1,0.998730159,0.998730159
fbl_si:ch211-217k17.7,1,1,1
gnl3_si:ch211-217k17.7,1,0.998730159,0.998730159
phb_si:ch211-217k17.7,1,1,1
npm1a_si:ch211-217k17.7,1,1,1
si:ch211-217k17.7_si:ch211-66k16.27,1,1,1
rpl7l1_si:ch211-217k17.7,1,1,1
gar1_si:ch211-217k17.7,0.991803279,1,0.991803279
nip7_si:ch211-217k17.7,1,1,1
aldob_si:ch211-217k17.7,1,1,1
metap2b_si:ch211-217k17.7,1,0.999365079,0.999365079
cox17_nhp2,0.991304348,0.991304348,0.996825397
cox17_prps1a,1,0.979047619,0.979047619
cox17_fbl,0.982608696,0.982608696,0.991746032
cox17_gnl3,1,0.992380952,0.992380952
cox17_phb,1,0.989206349,0.989206349
cox17_npm1a,1,0.999365079,0.999365079
cox17_si:ch211-66k16.27,1,1,1
cox17_rpl7l1,1,0.997460317,0.997460317
cox17_gar1,1,0.999365079,0.999365079
cox17_nip7,1,0.997460317,0.997460317
aldob_cox17,1,1,1
cox17_metap2b,0.991304348,0.975873016,0.975873016
nhp2_prps1a,0.991803279,0.997460317,0.991803279
fbl_nhp2,0.991304348,0.991304348,1
gnl3_nhp2,1,0.998730159,0.998730159
nhp2_phb,1,0.998095238,0.998095238
nhp2_npm1a,0.991803279,0.999365079,0.991803279
nhp2_si:ch211-66k16.27,1,1,1
nhp2_rpl7l1,1,1,1
gar1_nhp2,1,1,1
nhp2_nip7,1,0.999365079,0.999365079
aldob_nhp2,1,1,1
metap2b_nhp2,0.991304348,0.991304348,0.996190476
fbl_prps1a,0.991803279,0.996825397,0.991803279
gnl3_prps1a,1,0.997460317,0.997460317
phb_prps1a,1,0.996825397,0.996825397
npm1a_prps1a,0.983606557,0.998095238,0.983606557
prps1a_si:ch211-66k16.27,1,0.998730159,0.998730159
prps1a_rpl7l1,1,0.998730159,0.998730159
gar1_prps1a,0.991803279,0.999365079,0.991803279
nip7_prps1a,0.991803279,0.998095238,0.991803279
aldob_prps1a,1,1,1
metap2b_prps1a,0.991803279,0.991111111,0.991111111
fbl_gnl3,1,1,1
fbl_phb,1,0.996825397,0.996825397
fbl_npm1a,0.983606557,0.999365079,0.983606557
fbl_si:ch211-66k16.27,1,0.999365079,0.999365079
fbl_rpl7l1,1,0.999365079,0.999365079
fbl_gar1,1,0.999365079,0.999365079
fbl_nip7,1,0.996825397,0.996825397
aldob_fbl,1,1,1
fbl_metap2b,0.991304348,0.991304348,0.998730159
gnl3_phb,0.991803279,0.998730159,0.991803279
gnl3_npm1a,1,1,1
gnl3_si:ch211-66k16.27,1,1,1
gnl3_rpl7l1,1,1,1
gar1_gnl3,1,1,1
gnl3_nip7,1,1,1
aldob_gnl3,1,1,1
gnl3_metap2b,1,0.996825397,0.996825397
npm1a_phb,0.991304348,0.991304348,0.999365079
phb_si:ch211-66k16.27,1,1,1
phb_rpl7l1,1,1,1
gar1_phb,1,0.999365079,0.999365079
nip7_phb,1,0.999365079,0.999365079
aldob_phb,1,1,1
metap2b_phb,1,0.994285714,0.994285714
npm1a_si:ch211-66k16.27,1,0.999365079,0.999365079
npm1a_rpl7l1,1,1,1
gar1_npm1a,1,0.998730159,0.998730159
nip7_npm1a,0.991803279,1,0.991803279
aldob_npm1a,1,1,1
metap2b_npm1a,0.991803279,0.998095238,0.991803279
rpl7l1_si:ch211-66k16.27,1,1,1
gar1_si:ch211-66k16.27,1,0.999365079,0.999365079
nip7_si:ch211-66k16.27,1,1,1
aldob_si:ch211-66k16.27,1,1,1
metap2b_si:ch211-66k16.27,1,0.998730159,0.998730159
gar1_rpl7l1,1,1,1
nip7_rpl7l1,1,1,1
aldob_rpl7l1,1,1,1
metap2b_rpl7l1,1,0.998730159,0.998730159
gar1_nip7,1,1,1
aldob_gar1,1,1,1
gar1_metap2b,1,0.999365079,0.999365079
aldob_nip7,1,1,1
metap2b_nip7,1,0.998095238,0.998095238
aldob_metap2b,1,1,1
CABZ01114053.1_si:ch211-56a11.2,1,1,1
CABZ01114053.1_ompa,1,1,1
CABZ01114053.1_rem1,1,1,1
CABZ01114053.1_rprmb,1,1,1
CABZ01114053.1_prkar2ab,1,1,1
btbd17a_CABZ01114053.1,1,1,1
CABZ01114053.1_si:ch73-29l19.1,1,1,1
CABZ01114053.1_si:ch211-276i12.4,1,1,1
CABZ01114053.1_clu,1,1,1
CABZ01114053.1_SLC4A5,1,1,1
CABZ01114053.1_si:ch211-153l6.6,1,1,1
CABZ01114053.1_zgc:174935,1,1,1
CABZ01114053.1_pcdh8,1,1,1
CABZ01114053.1_opn4.1,1,1,1
CABZ01114053.1_sept7a,1,1,1
CABZ01114053.1_tnr,1,1,1
atp2b4_CABZ01114053.1,1,1,1
CABZ01114053.1_ptn,1,1,1
CABZ01114053.1_lin7a,1,1,1
atp1b1a_CABZ01114053.1,1,0.999365079,0.999365079
CABZ01114053.1_cx52.6,1,1,1
CABZ01114053.1_vtnb,1,1,1
ompa_si:ch211-56a11.2,1,1,1
rem1_si:ch211-56a11.2,1,0.999365079,0.999365079
rprmb_si:ch211-56a11.2,1,1,1
prkar2ab_si:ch211-56a11.2,1,1,1
btbd17a_si:ch211-56a11.2,1,1,1
si:ch211-56a11.2_si:ch73-29l19.1,1,1,1
si:ch211-276i12.4_si:ch211-56a11.2,1,1,1
clu_si:ch211-56a11.2,1,1,1
si:ch211-56a11.2_SLC4A5,1,1,1
si:ch211-153l6.6_si:ch211-56a11.2,1,1,1
si:ch211-56a11.2_zgc:174935,1,0.999365079,0.999365079
pcdh8_si:ch211-56a11.2,1,1,1
opn4.1_si:ch211-56a11.2,1,1,1
sept7a_si:ch211-56a11.2,0.991304348,0.991304348,0.999365079
si:ch211-56a11.2_tnr,1,0.999365079,0.999365079
atp2b4_si:ch211-56a11.2,0.991304348,0.991304348,1
ptn_si:ch211-56a11.2,1,1,1
lin7a_si:ch211-56a11.2,1,1,1
atp1b1a_si:ch211-56a11.2,0.991304348,0.991304348,0.998730159
cx52.6_si:ch211-56a11.2,1,1,1
si:ch211-56a11.2_vtnb,1,1,1
ompa_rem1,1,1,1
ompa_rprmb,1,1,1
ompa_prkar2ab,1,1,1
btbd17a_ompa,1,1,1
ompa_si:ch73-29l19.1,1,1,1
ompa_si:ch211-276i12.4,1,1,1
clu_ompa,1,1,1
ompa_SLC4A5,1,1,1
ompa_si:ch211-153l6.6,1,1,1
ompa_zgc:174935,1,1,1
ompa_pcdh8,1,1,1
ompa_opn4.1,1,1,1
ompa_sept7a,1,1,1
ompa_tnr,1,1,1
atp2b4_ompa,1,1,1
ompa_ptn,1,1,1
lin7a_ompa,1,1,1
atp1b1a_ompa,1,1,1
cx52.6_ompa,1,1,1
ompa_vtnb,1,1,1
rem1_rprmb,1,0.998730159,0.998730159
prkar2ab_rem1,1,1,1
btbd17a_rem1,1,0.999365079,0.999365079
rem1_si:ch73-29l19.1,1,0.999365079,0.999365079
rem1_si:ch211-276i12.4,1,1,1
clu_rem1,0.991304348,0.951111111,0.951111111
rem1_SLC4A5,1,1,1
rem1_si:ch211-153l6.6,1,1,1
rem1_zgc:174935,0.991803279,0.981587302,0.981587302
pcdh8_rem1,1,1,1
opn4.1_rem1,0.991304348,0.991304348,0.999365079
rem1_sept7a,0.991304348,0.93015873,0.93015873
rem1_tnr,0.991304348,0.780952381,0.780952381
atp2b4_rem1,0.973913043,0.973913043,0.983606557
ptn_rem1,1,0.998095238,0.998095238
lin7a_rem1,1,0.996825397,0.996825397
atp1b1a_rem1,0.967213115,0.873650794,0.873650794
cx52.6_rem1,1,0.999365079,0.999365079
rem1_vtnb,1,0.998730159,0.998730159
prkar2ab_rprmb,1,1,1
btbd17a_rprmb,1,1,1
rprmb_si:ch73-29l19.1,1,1,1
rprmb_si:ch211-276i12.4,1,1,1
clu_rprmb,1,0.999365079,0.999365079
rprmb_SLC4A5,1,1,1
rprmb_si:ch211-153l6.6,1,1,1
rprmb_zgc:174935,1,1,1
pcdh8_rprmb,1,1,1
opn4.1_rprmb,1,1,1
rprmb_sept7a,1,0.999365079,0.999365079
rprmb_tnr,1,0.999365079,0.999365079
atp2b4_rprmb,1,1,1
ptn_rprmb,1,1,1
lin7a_rprmb,1,1,1
atp1b1a_rprmb,1,0.999365079,0.999365079
cx52.6_rprmb,1,1,1
rprmb_vtnb,1,1,1
btbd17a_prkar2ab,1,1,1
prkar2ab_si:ch73-29l19.1,1,1,1
prkar2ab_si:ch211-276i12.4,1,1,1
clu_prkar2ab,1,1,1
prkar2ab_SLC4A5,1,1,1
prkar2ab_si:ch211-153l6.6,1,1,1
prkar2ab_zgc:174935,1,1,1
pcdh8_prkar2ab,1,1,1
opn4.1_prkar2ab,1,1,1
prkar2ab_sept7a,1,1,1
prkar2ab_tnr,1,1,1
atp2b4_prkar2ab,1,1,1
prkar2ab_ptn,1,1,1
lin7a_prkar2ab,1,1,1
atp1b1a_prkar2ab,1,1,1
cx52.6_prkar2ab,1,1,1
prkar2ab_vtnb,1,1,1
btbd17a_si:ch73-29l19.1,1,1,1
btbd17a_si:ch211-276i12.4,1,1,1
btbd17a_clu,1,1,1
btbd17a_SLC4A5,1,1,1
btbd17a_si:ch211-153l6.6,1,1,1
btbd17a_zgc:174935,1,1,1
btbd17a_pcdh8,1,1,1
btbd17a_opn4.1,1,1,1
btbd17a_sept7a,1,1,1
btbd17a_tnr,1,0.999365079,0.999365079
atp2b4_btbd17a,1,1,1
btbd17a_ptn,1,1,1
btbd17a_lin7a,1,1,1
atp1b1a_btbd17a,1,0.999365079,0.999365079
btbd17a_cx52.6,1,1,1
btbd17a_vtnb,1,1,1
si:ch211-276i12.4_si:ch73-29l19.1,1,1,1
clu_si:ch73-29l19.1,1,1,1
si:ch73-29l19.1_SLC4A5,1,1,1
si:ch211-153l6.6_si:ch73-29l19.1,1,1,1
si:ch73-29l19.1_zgc:174935,1,0.999365079,0.999365079
pcdh8_si:ch73-29l19.1,1,1,1
opn4.1_si:ch73-29l19.1,1,1,1
sept7a_si:ch73-29l19.1,1,1,1
si:ch73-29l19.1_tnr,1,0.999365079,0.999365079
atp2b4_si:ch73-29l19.1,1,1,1
ptn_si:ch73-29l19.1,1,1,1
lin7a_si:ch73-29l19.1,1,1,1
atp1b1a_si:ch73-29l19.1,1,0.999365079,0.999365079
cx52.6_si:ch73-29l19.1,1,1,1
si:ch73-29l19.1_vtnb,1,1,1
clu_si:ch211-276i12.4,1,1,1
si:ch211-276i12.4_SLC4A5,1,1,1
si:ch211-153l6.6_si:ch211-276i12.4,1,1,1
si:ch211-276i12.4_zgc:174935,1,1,1
pcdh8_si:ch211-276i12.4,1,1,1
opn4.1_si:ch211-276i12.4,1,1,1
sept7a_si:ch211-276i12.4,1,0.999365079,0.999365079
si:ch211-276i12.4_tnr,1,1,1
atp2b4_si:ch211-276i12.4,1,1,1
ptn_si:ch211-276i12.4,1,1,1
lin7a_si:ch211-276i12.4,1,1,1
atp1b1a_si:ch211-276i12.4,0.991803279,0.999365079,0.991803279
cx52.6_si:ch211-276i12.4,1,1,1
si:ch211-276i12.4_vtnb,1,1,1
clu_SLC4A5,1,1,1
clu_si:ch211-153l6.6,1,1,1
clu_zgc:174935,0.991304348,0.991304348,0.994920635
clu_pcdh8,1,1,1
clu_opn4.1,1,1,1
clu_sept7a,1,0.987936508,0.987936508
clu_tnr,0.991803279,0.959365079,0.959365079
atp2b4_clu,0.982608696,0.982608696,0.991803279
clu_ptn,1,1,1
clu_lin7a,1,1,1
atp1b1a_clu,0.982608696,0.982222222,0.982222222
clu_cx52.6,1,1,1
clu_vtnb,1,0.999365079,0.999365079
si:ch211-153l6.6_SLC4A5,1,1,1
SLC4A5_zgc:174935,1,1,1
pcdh8_SLC4A5,1,1,1
SLC4A5_SLC4A5,1,1,1
opn4.1_SLC4A5,1,1,1
sept7a_SLC4A5,1,1,1
SLC4A5_tnr,1,1,1
atp2b4_SLC4A5,1,1,1
ptn_SLC4A5,1,1,1
lin7a_SLC4A5,1,1,1
atp1b1a_SLC4A5,1,1,1
cx52.6_SLC4A5,1,1,1
SLC4A5_vtnb,1,1,1
si:ch211-153l6.6_zgc:174935,1,1,1
pcdh8_si:ch211-153l6.6,1,1,1
opn4.1_si:ch211-153l6.6,1,1,1
sept7a_si:ch211-153l6.6,1,1,1
si:ch211-153l6.6_tnr,1,1,1
atp2b4_si:ch211-153l6.6,1,1,1
ptn_si:ch211-153l6.6,1,1,1
lin7a_si:ch211-153l6.6,1,1,1
atp1b1a_si:ch211-153l6.6,1,1,1
cx52.6_si:ch211-153l6.6,1,1,1
si:ch211-153l6.6_vtnb,1,1,1
pcdh8_zgc:174935,1,1,1
opn4.1_zgc:174935,1,1,1
sept7a_zgc:174935,1,0.991746032,0.991746032
tnr_zgc:174935,1,0.981587302,0.981587302
atp2b4_zgc:174935,0.982608696,0.982608696,0.991803279
ptn_zgc:174935,1,0.999365079,0.999365079
lin7a_zgc:174935,1,0.999365079,0.999365079
atp1b1a_zgc:174935,0.967213115,0.982608696,0.967213115
cx52.6_zgc:174935,1,1,1
vtnb_zgc:174935,1,1,1
opn4.1_pcdh8,1,1,1
pcdh8_sept7a,1,1,1
pcdh8_tnr,1,1,1
atp2b4_pcdh8,1,1,1
pcdh8_ptn,1,1,1
lin7a_pcdh8,1,1,1
atp1b1a_pcdh8,1,1,1
cx52.6_pcdh8,1,1,1
pcdh8_vtnb,1,1,1
opn4.1_sept7a,1,0.999365079,0.999365079
opn4.1_tnr,1,0.998730159,0.998730159
atp2b4_opn4.1,0.991304348,0.991304348,1
opn4.1_ptn,1,1,1
lin7a_opn4.1,1,1,1
atp1b1a_opn4.1,1,1,1
cx52.6_opn4.1,1,1,1
opn4.1_vtnb,1,1,1
sept7a_tnr,0.991304348,0.94031746,0.94031746
atp2b4_sept7a,0.930434783,0.930434783,0.983606557
ptn_sept7a,0.991304348,0.991304348,0.998730159
lin7a_sept7a,1,0.999365079,0.999365079
atp1b1a_sept7a,0.909836066,0.941587302,0.909836066
cx52.6_sept7a,1,1,1
sept7a_vtnb,1,0.999365079,0.999365079
atp2b4_tnr,0.991304348,0.991304348,0.991803279
ptn_tnr,1,0.999365079,0.999365079
lin7a_tnr,1,0.997460317,0.997460317
atp1b1a_tnr,0.959016393,0.895238095,0.895238095
cx52.6_tnr,1,1,1
tnr_vtnb,1,0.999365079,0.999365079
atp2b4_ptn,0.991304348,0.991304348,1
atp2b4_lin7a,1,1,1
atp1b1a_atp2b4,0.844262295,0.904347826,0.844262295
atp2b4_cx52.6,1,0.999365079,0.999365079
atp2b4_vtnb,1,1,1
lin7a_ptn,1,1,1
atp1b1a_ptn,1,0.998730159,0.998730159
cx52.6_ptn,1,1,1
ptn_vtnb,1,1,1
atp1b1a_lin7a,1,0.997460317,0.997460317
cx52.6_lin7a,1,1,1
lin7a_vtnb,1,1,1
atp1b1a_cx52.6,1,0.999365079,0.999365079
atp1b1a_vtnb,1,1,1
cx52.6_vtnb,1,1,1
hes2.2_si:dkey-159f12.2,1,1,1
abhd6a_hes2.2,1,1,1
her15.1_hes2.2,1,1,1
atoh7_hes2.2,1,1,1
hes2.2_hes6,1,1,1
foxn4_hes2.2,1,1,1
hes2.2_zgc:158463,1,1,1
hes2.2_si:ch73-21g5.7,1,1,1
dlb_hes2.2,1,1,1
dla_hes2.2,1,1,1
hes2.2_sox11b,1,1,1
celsr1b_hes2.2,1,1,1
hes2.2_insm1a,1,1,1
hes2.2_pou3f1,1,1,1
gadd45gb.1_hes2.2,1,1,1
hes2.2_im:7152348,1,1,1
hes2.2_olig2,1,1,1
hes2.2_marcksa,1,1,1
hes2.2_zgc:113625,1,1,1
her15.2_hes2.2,1,1,1
hes2.2_sox3,1,1,1
hes2.2_mybl1,1,1,1
hes2.2_neurog1,1,1,1
hes2.2_rbpjb,1,1,1
abhd6a_si:dkey-159f12.2,1,0.997460317,0.997460317
her15.1_si:dkey-159f12.2,1,1,1
atoh7_si:dkey-159f12.2,1,0.998730159,0.998730159
hes6_si:dkey-159f12.2,1,0.998730159,0.998730159
foxn4_si:dkey-159f12.2,1,1,1
si:dkey-159f12.2_zgc:158463,0.991803279,0.984126984,0.984126984
si:ch73-21g5.7_si:dkey-159f12.2,1,1,1
dlb_si:dkey-159f12.2,1,0.996825397,0.996825397
dla_si:dkey-159f12.2,1,0.998730159,0.998730159
si:dkey-159f12.2_sox11b,1,1,1
celsr1b_si:dkey-159f12.2,1,0.996190476,0.996190476
insm1a_si:dkey-159f12.2,1,0.999365079,0.999365079
pou3f1_si:dkey-159f12.2,1,1,1
gadd45gb.1_si:dkey-159f12.2,1,1,1
im:7152348_si:dkey-159f12.2,1,1,1
olig2_si:dkey-159f12.2,1,1,1
marcksa_si:dkey-159f12.2,1,1,1
si:dkey-159f12.2_zgc:113625,1,1,1
her15.2_si:dkey-159f12.2,1,0.999365079,0.999365079
si:dkey-159f12.2_sox3,1,1,1
mybl1_si:dkey-159f12.2,1,1,1
neurog1_si:dkey-159f12.2,1,1,1
rbpjb_si:dkey-159f12.2,0.991803279,0.995555556,0.991803279
abhd6a_her15.1,1,0.999365079,0.999365079
abhd6a_atoh7,1,0.999365079,0.999365079
abhd6a_hes6,1,0.996190476,0.996190476
abhd6a_foxn4,1,1,1
abhd6a_zgc:158463,0.965217391,0.874285714,0.874285714
abhd6a_si:ch73-21g5.7,1,1,1
abhd6a_dlb,1,0.993015873,0.993015873
abhd6a_dla,1,0.997460317,0.997460317
abhd6a_sox11b,0.991304348,0.991304348,1
abhd6a_celsr1b,1,0.982857143,0.982857143
abhd6a_insm1a,1,0.999365079,0.999365079
abhd6a_pou3f1,1,0.999365079,0.999365079
abhd6a_gadd45gb.1,1,0.997460317,0.997460317
abhd6a_im:7152348,0.991304348,0.991304348,1
abhd6a_olig2,1,1,1
abhd6a_marcksa,1,1,1
abhd6a_zgc:113625,1,1,1
abhd6a_her15.2,0.991304348,0.991304348,0.991803279
abhd6a_sox3,1,0.999365079,0.999365079
abhd6a_mybl1,0.991803279,0.98984127,0.98984127
abhd6a_neurog1,1,1,1
abhd6a_rbpjb,0.991304348,0.966349206,0.966349206
atoh7_her15.1,1,1,1
her15.1_hes6,0.991803279,0.998730159,0.991803279
foxn4_her15.1,1,1,1
her15.1_zgc:158463,0.844262295,0.973913043,0.844262295
her15.1_si:ch73-21g5.7,1,1,1
dlb_her15.1,0.991803279,0.998730159,0.991803279
dla_her15.1,0.959016393,0.997460317,0.959016393
her15.1_sox11b,1,1,1
celsr1b_her15.1,1,0.999365079,0.999365079
her15.1_insm1a,1,1,1
her15.1_pou3f1,1,1,1
gadd45gb.1_her15.1,0.991803279,0.999365079,0.991803279
her15.1_im:7152348,0.991803279,1,0.991803279
her15.1_olig2,1,1,1
her15.1_marcksa,1,1,1
her15.1_zgc:113625,1,1,1
her15.1_her15.2,0.959016393,0.997460317,0.959016393
her15.1_sox3,1,1,1
her15.1_mybl1,0.991803279,0.999365079,0.991803279
her15.1_neurog1,1,1,1
her15.1_rbpjb,0.959016393,0.996825397,0.959016393
atoh7_hes6,1,0.999365079,0.999365079
atoh7_foxn4,1,1,1
atoh7_zgc:158463,1,0.994920635,0.994920635
atoh7_si:ch73-21g5.7,1,1,1
atoh7_dlb,1,1,1
atoh7_dla,1,1,1
atoh7_sox11b,1,1,1
atoh7_celsr1b,1,0.999365079,0.999365079
atoh7_insm1a,1,1,1
atoh7_pou3f1,1,1,1
atoh7_gadd45gb.1,1,1,1
atoh7_im:7152348,1,1,1
atoh7_olig2,1,1,1
atoh7_marcksa,1,1,1
atoh7_zgc:113625,1,1,1
atoh7_her15.2,1,1,1
atoh7_sox3,1,1,1
atoh7_mybl1,1,1,1
atoh7_neurog1,1,1,1
atoh7_rbpjb,1,0.998095238,0.998095238
foxn4_hes6,1,1,1
hes6_zgc:158463,0.939130435,0.939130435,0.947301587
hes6_si:ch73-21g5.7,1,1,1
dlb_hes6,0.991304348,0.989206349,0.989206349
dla_hes6,0.983606557,0.992380952,0.983606557
hes6_sox11b,1,0.998730159,0.998730159
celsr1b_hes6,0.991803279,0.993015873,0.991803279
hes6_insm1a,1,0.999365079,0.999365079
hes6_pou3f1,1,1,1
gadd45gb.1_hes6,1,0.997460317,0.997460317
hes6_im:7152348,1,1,1
hes6_olig2,1,1,1
hes6_marcksa,1,1,1
hes6_zgc:113625,1,0.999365079,0.999365079
her15.2_hes6,1,0.998095238,0.998095238
hes6_sox3,1,0.999365079,0.999365079
hes6_mybl1,0.991803279,0.994920635,0.991803279
hes6_neurog1,1,1,1
hes6_rbpjb,0.991304348,0.98031746,0.98031746
foxn4_zgc:158463,1,0.998730159,0.998730159
foxn4_si:ch73-21g5.7,1,1,1
dlb_foxn4,1,1,1
dla_foxn4,1,1,1
foxn4_sox11b,1,1,1
celsr1b_foxn4,1,1,1
foxn4_insm1a,1,1,1
foxn4_pou3f1,1,0.999365079,0.999365079
foxn4_gadd45gb.1,1,1,1
foxn4_im:7152348,1,1,1
foxn4_olig2,1,1,1
foxn4_marcksa,1,1,1
foxn4_zgc:113625,1,1,1
foxn4_her15.2,1,1,1
foxn4_sox3,1,1,1
foxn4_mybl1,1,1,1
foxn4_neurog1,1,1,1
foxn4_rbpjb,1,1,1
si:ch73-21g5.7_zgc:158463,1,1,1
dlb_zgc:158463,0.959016393,0.933968254,0.933968254
dla_zgc:158463,0.901639344,0.930434783,0.901639344
sox11b_zgc:158463,0.975409836,0.982608696,0.975409836
celsr1b_zgc:158463,0.967213115,0.852063492,0.852063492
insm1a_zgc:158463,1,0.991746032,0.991746032
pou3f1_zgc:158463,1,0.998095238,0.998095238
gadd45gb.1_zgc:158463,0.983606557,0.973968254,0.973968254
im:7152348_zgc:158463,0.950819672,0.973913043,0.950819672
olig2_zgc:158463,1,1,1
marcksa_zgc:158463,0.991304348,0.991304348,0.999365079
zgc:113625_zgc:158463,0.975409836,0.998095238,0.975409836
her15.2_zgc:158463,0.926229508,0.965217391,0.926229508
sox3_zgc:158463,0.983606557,0.991304348,0.983606557
mybl1_zgc:158463,0.926229508,0.939130435,0.926229508
neurog1_zgc:158463,1,1,1
rbpjb_zgc:158463,0.819672131,0.738412698,0.738412698
dlb_si:ch73-21g5.7,1,1,1
dla_si:ch73-21g5.7,1,1,1
si:ch73-21g5.7_sox11b,1,1,1
celsr1b_si:ch73-21g5.7,1,1,1
insm1a_si:ch73-21g5.7,1,1,1
pou3f1_si:ch73-21g5.7,1,1,1
gadd45gb.1_si:ch73-21g5.7,1,1,1
im:7152348_si:ch73-21g5.7,1,1,1
olig2_si:ch73-21g5.7,1,1,1
marcksa_si:ch73-21g5.7,1,1,1
si:ch73-21g5.7_zgc:113625,1,1,1
her15.2_si:ch73-21g5.7,1,1,1
si:ch73-21g5.7_sox3,1,1,1
mybl1_si:ch73-21g5.7,1,1,1
neurog1_si:ch73-21g5.7,1,1,1
rbpjb_si:ch73-21g5.7,1,1,1
dla_dlb,0.982608696,0.982608696,0.983606557
dlb_sox11b,1,0.999365079,0.999365079
celsr1b_dlb,0.991803279,0.986031746,0.986031746
dlb_insm1a,1,0.998730159,0.998730159
dlb_pou3f1,1,0.999365079,0.999365079
dlb_gadd45gb.1,1,0.994920635,0.994920635
dlb_im:7152348,1,0.999365079,0.999365079
dlb_olig2,1,1,1
dlb_marcksa,1,1,1
dlb_zgc:113625,1,1,1
dlb_her15.2,0.982608696,0.982608696,0.991803279
dlb_sox3,1,1,1
dlb_mybl1,0.983606557,0.989206349,0.983606557
dlb_neurog1,1,1,1
dlb_rbpjb,0.991304348,0.975873016,0.975873016
dla_sox11b,0.991803279,0.999365079,0.991803279
celsr1b_dla,0.991803279,0.991746032,0.991746032
dla_insm1a,1,1,1
dla_pou3f1,1,1,1
dla_gadd45gb.1,0.983606557,0.991304348,0.983606557
dla_im:7152348,1,1,1
dla_olig2,1,1,1
dla_marcksa,1,1,1
dla_zgc:113625,1,1,1
dla_her15.2,0.975409836,0.982608696,0.975409836
dla_sox3,1,1,1
dla_mybl1,0.967213115,0.993015873,0.967213115
dla_neurog1,1,1,1
dla_rbpjb,0.950819672,0.973913043,0.950819672
celsr1b_sox11b,1,0.998730159,0.998730159
insm1a_sox11b,1,1,1
pou3f1_sox11b,1,1,1
gadd45gb.1_sox11b,1,0.998730159,0.998730159
