Gene,DifferentiatingProgenitors_44hpf,DorsalProgenitors_24hpf,Epidermis,FloorPlate,GlialCells,HeadMesenchymeAndEpidermis,HindbrainNeurons,ImmatureNeurons,Mesendoderm_16hpf_24hpf,NeuralCrest_16hpf,NeuralCrest_24hpf_44hpf,OticAndCranialGanglia,OticVesicle,PharyngealArches,Progenitors_16hpf,Vasculature,VMP_24hpf
CR936442.2,0.002283105,0.017915309,0.009345794,0,0.001960784,0.005882353,0.01309329,0.008207934,0.006741573,0.002293578,0.002074689,0.006410256,0.025,0.006802721,0.00968661,0.035714286,0.005934718
si:dkey-266f7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efna3a,0.001141553,0,0,0,0.003921569,0,0.039279869,0.010943912,0,0,0,0.006410256,0,0,0.000569801,0,0
efna1a,0.015981735,0.104234528,0.186915888,0.147540984,0.052941176,0.129411765,0.039279869,0.010943912,0.292134831,0.309633028,0.12033195,0.054487179,0.216666667,0.210884354,0.158974359,0.357142857,0.132047478
dpm3,0.052511416,0.221498371,0.261682243,0.327868852,0.103921569,0.2,0.076923077,0.016415869,0.391011236,0.341743119,0.165975104,0.147435897,0.383333333,0.31292517,0.320797721,0.285714286,0.21810089
trim46b,0.001141553,0,0,0,0,0,0.060556465,0.016415869,0,0,0.002074689,0,0,0,0,0.035714286,0
s100a10a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snx27a,0.002283105,0.003257329,0,0,0.010784314,0.002941176,0.004909984,0.002735978,0.006741573,0.002293578,0.004149378,0.012820513,0,0.003401361,0.006267806,0,0.004451039
si:ch211-39a7.1,0.001141553,0.001628664,0.009345794,0,0,0,0.011456628,0,0,0.002293578,0,0,0,0.003401361,0,0,0
rps27.1,0.998858447,1,1,1,1,1,0.995090016,0.998632011,1,0.997706422,1,1,1,1,1,1,1
si:ch73-350k19.1,0,0,0,0,0,0,0.003273322,0,0,0,0.002074689,0,0,0,0,0,0
cers2a,0.002283105,0.001628664,0.009345794,0.032786885,0.004901961,0.005882353,0.004909984,0,0.024719101,0.006880734,0.004149378,0.009615385,0.020833333,0.017006803,0.018803419,0.107142857,0.005934718
celf3a,0.438356164,0.081433225,0.121495327,0.016393443,0.190196078,0.044117647,0.572831424,0.529411765,0.060674157,0.050458716,0.049792531,0.317307692,0.058333333,0.057823129,0.084900285,0.035714286,0.137982196
rprd2a,0.0456621,0.127035831,0.056074766,0.098360656,0.055882353,0.067647059,0.04091653,0.017783858,0.125842697,0.126146789,0.062240664,0.070512821,0.120833333,0.132653061,0.17037037,0.071428571,0.12611276
ciarta,0.262557078,0.273615635,0.317757009,0.213114754,0.204901961,0.229411765,0.322422259,0.316005472,0.265168539,0.387614679,0.230290456,0.269230769,0.379166667,0.268707483,0.209116809,0.5,0.264094955
mrps21,0.097031963,0.356677524,0.345794393,0.426229508,0.161764706,0.244117647,0.242225859,0.071135431,0.530337079,0.596330275,0.350622407,0.291666667,0.5375,0.408163265,0.520797721,0.535714286,0.351632047
crabp2b,0.002283105,0.024429967,0.018691589,0,0.01372549,0.167647059,0.008183306,0.004103967,0.035955056,0.027522936,0.134854772,0.012820513,0.2375,0.034013605,0.037606838,0,0.026706231
CU464180.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scamp3,0.050228311,0.050488599,0.140186916,0.032786885,0.026470588,0.032352941,0.184942717,0.082079343,0.06741573,0.123853211,0.039419087,0.125,0.075,0.074829932,0.068945869,0.25,0.054896142
RNF115 (1 of many),0,0,0.009345794,0,0,0,0,0,0.002247191,0,0,0,0.004166667,0,0,0,0
CR626935.1,0.001141553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ash1l,0.074200913,0.122149837,0.093457944,0.114754098,0.07745098,0.111764706,0.139116203,0.086183311,0.121348315,0.100917431,0.074688797,0.086538462,0.179166667,0.108843537,0.166381766,0.25,0.118694362
LRRC71,0,0,0,0.081967213,0,0,0.001636661,0,0,0,0.004149378,0,0.004166667,0,0.001139601,0,0
setdb1a,0.033105023,0.148208469,0.065420561,0.114754098,0.03627451,0.1,0.057283142,0.021887825,0.184269663,0.183486239,0.109958506,0.070512821,0.120833333,0.166666667,0.229059829,0.25,0.132047478
clk2a,0.037671233,0.127035831,0.074766355,0.032786885,0.047058824,0.064705882,0.052373159,0.02872777,0.15505618,0.135321101,0.060165975,0.060897436,0.120833333,0.139455782,0.163532764,0.178571429,0.117210682
si:ch211-81a5.8,0.005707763,0,0,0.049180328,0,0.002941176,0.003273322,0.002735978,0,0,0,0.006410256,0,0,0.000569801,0,0
hcn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndufv1,0.069634703,0.164495114,0.14953271,0.131147541,0.091176471,0.135294118,0.096563011,0.045143639,0.148314607,0.211009174,0.145228216,0.115384615,0.220833333,0.136054422,0.162393162,0.107142857,0.158753709
CR391915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
kmt2ba,0.054794521,0.143322476,0.056074766,0.114754098,0.07254902,0.073529412,0.05400982,0.051983584,0.146067416,0.199541284,0.112033195,0.067307692,0.1875,0.153061224,0.189173789,0,0.15578635
si:rp71-15k1.1,0,0.003257329,0,0,0.000980392,0,0.003273322,0,0,0,0.008298755,0,0,0,0,0,0.002967359
si:ch73-15n24.1,0,0.001628664,0,0,0,0.002941176,0,0,0,0,0,0,0,0,0,0,0
si:ch211-288g17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-288g17.3,0.888127854,0.995114007,0.728971963,0.754098361,0.899019608,0.897058824,0.896890344,0.893296854,0.95505618,0.970183486,0.890041494,0.852564103,0.908333333,0.955782313,0.986894587,0.964285714,0.986646884
vamp1,0.067351598,0.013029316,0.018691589,0,0.069607843,0.008823529,0.180032733,0.049247606,0,0.002293578,0.006224066,0.080128205,0,0.006802721,0.01025641,0,0.03264095
iffo1a,0,0,0,0,0,0,0.004909984,0.001367989,0,0,0,0,0,0.003401361,0,0,0
ing4,0.471461187,0.504885993,0.336448598,0.393442623,0.425490196,0.335294118,0.649754501,0.506155951,0.435955056,0.51146789,0.387966805,0.544871795,0.420833333,0.414965986,0.492307692,0.428571429,0.516320475
fam131ba,0.00456621,0,0,0,0.006862745,0,0.063829787,0.019151847,0,0,0.004149378,0.003205128,0,0,0,0,0.005934718
clcn1a,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0,0.035714286,0
si:dkey-14o18.6,0,0,0.102803738,0,0.000980392,0,0,0,0,0.002293578,0,0,0,0.003401361,0.001139601,0,0
BX927218.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slc2a3a,0.003424658,0,0,0.049180328,0.001960784,0.002941176,0.134206219,0.008207934,0,0,0,0.022435897,0.008333333,0.003401361,0.001709402,0,0
si:dkey-14o18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0
cacng6a,0,0,0.158878505,0,0,0,0,0,0,0.002293578,0,0,0,0,0.002279202,0,0
BX927218.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-14o18.1,0,0,0,0,0,0,0,0,0.002247191,0,0,0.003205128,0,0,0.000569801,0,0
cacng8a,0.001141553,0,0,0,0,0,0.057283142,0,0,0,0.002074689,0,0,0,0,0,0.00148368
cacng7a,0,0,0,0,0,0,0.003273322,0,0,0,0,0,0,0,0,0,0.00148368
grin2da,0.001141553,0.001628664,0,0,0,0.002941176,0.003273322,0,0.002247191,0.002293578,0,0.003205128,0.008333333,0.003401361,0.002279202,0,0
dbpa,0.002283105,0,0,0,0.000980392,0,0.006546645,0,0.002247191,0,0.002074689,0,0,0,0,0,0
znf865,0.154109589,0.301302932,0.14953271,0.278688525,0.149019608,0.194117647,0.176759411,0.112175103,0.402247191,0.392201835,0.20746888,0.266025641,0.358333333,0.343537415,0.428490028,0.428571429,0.268545994
shisa7b,0.020547945,0.009771987,0.009345794,0.016393443,0.005882353,0,0.170212766,0.036935705,0.004494382,0.032110092,0.002074689,0.038461538,0.016666667,0.006802721,0.042165242,0,0.022255193
cnot3b,0.078767123,0.140065147,0.056074766,0.229508197,0.07745098,0.1,0.075286416,0.049247606,0.164044944,0.222477064,0.105809129,0.115384615,0.1375,0.159863946,0.200569801,0.107142857,0.178041543
u2af2b,0.287671233,0.700325733,0.495327103,0.459016393,0.384313725,0.488235294,0.291325696,0.21751026,0.788764045,0.860091743,0.541493776,0.442307692,0.754166667,0.721088435,0.843304843,0.857142857,0.691394659
ccdc106b,0,0.001628664,0.009345794,0,0,0,0,0,0.002247191,0.004587156,0.004149378,0,0.033333333,0.003401361,0.002279202,0,0.00148368
tmem238a,0,0.001628664,0.439252336,0.016393443,0.002941176,0.020588235,0,0.001367989,0.098876404,0.027522936,0.024896266,0.032051282,0.595833333,0.425170068,0.008547009,0.035714286,0.005934718
rcvrn3,0,0,0.009345794,0,0,0,0,0,0,0.002293578,0.002074689,0.006410256,0.016666667,0.003401361,0,0,0
si:ch211-232m10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:194578,0.002283105,0.001628664,0.009345794,0,0.003921569,0,0.037643208,0.01504788,0.004494382,0.002293578,0.004149378,0.006410256,0.004166667,0.006802721,0.001139601,0,0.002967359
necap1,0.050228311,0.026058632,0.065420561,0,0.018627451,0,0.456628478,0.153214774,0.004494382,0.002293578,0.01659751,0.086538462,0.116666667,0.027210884,0.022222222,0,0.028189911
si:ch211-171h4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
il11b,0,0.003257329,0.261682243,0,0,0.002941176,0,0,0.006741573,0.01146789,0.004149378,0,0.0875,0.034013605,0.014245014,0,0.00148368
si:ch211-171h4.5,0,0,0,0.016393443,0.000980392,0,0.001636661,0.001367989,0,0,0,0,0,0,0.000569801,0,0
si:ch211-171h4.7,0.001141553,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0.000569801,0,0
si:ch211-171h4.6,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0.006802721,0,0,0
si:ch73-160i9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-160i9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-160i9.3,0,0,0,0,0,0,0.003273322,0,0,0,0,0,0,0,0,0,0
si:dkey-211g8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lim2.4,0,0.004885993,0.009345794,0,0.000980392,0,0,0,0,0,0,0,0.004166667,0,0.002849003,0,0.002967359
usf2,0.060502283,0.138436482,0.196261682,0.163934426,0.074509804,0.094117647,0.085106383,0.053351573,0.186516854,0.20412844,0.105809129,0.099358974,0.245833333,0.163265306,0.202279202,0.142857143,0.102373887
si:dkey-211g8.4,0.005707763,0.006514658,0.009345794,0,0.009803922,0.014705882,0.008183306,0.005471956,0.004494382,0.002293578,0.006224066,0.012820513,0.008333333,0.010204082,0.012535613,0,0.005934718
si:dkey-211g8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-211g8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-211g8.6,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0.002279202,0,0
si:dkey-211g8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-211g8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tekt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olah,0.001141553,0.003257329,0.018691589,0,0.000980392,0.002941176,0.011456628,0,0,0.006880734,0,0.006410256,0.008333333,0.010204082,0.009116809,0,0.002967359
ago3b,0,0.006514658,0.056074766,0.016393443,0,0.011764706,0.004909984,0.001367989,0.004494382,0.006880734,0.010373444,0,0.020833333,0.020408163,0.001709402,0,0.00148368
slc9a3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slc9a3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipea,0,0,0.009345794,0,0,0,0,0,0.002247191,0,0,0,0.004166667,0,0,0,0
si:dkey-3n22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
tomm40l,0.057077626,0.236156352,0.196261682,0.081967213,0.074509804,0.208823529,0.153846154,0.060191518,0.37752809,0.541284404,0.329875519,0.301282051,0.295833333,0.414965986,0.355555556,0.214285714,0.240356083
apoa4a,0,0,0,0,0,0.002941176,0,0,0,0,0.002074689,0,0,0,0.000569801,0,0
apoea,0,0.001628664,0,0,0,0.002941176,0,0,0,0.002293578,0.004149378,0,0,0,0,0,0.00148368
CU855694.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-347e22.4,0.0456621,0.237785016,0.08411215,0.180327869,0.069607843,0.094117647,0.052373159,0.02872777,0.337078652,0.428899083,0.10373444,0.108974359,0.245833333,0.24829932,0.341880342,0.214285714,0.192878338
psmd4a,0.146118721,0.315960912,0.242990654,0.229508197,0.148039216,0.167647059,0.201309329,0.123119015,0.337078652,0.403669725,0.244813278,0.21474359,0.366666667,0.336734694,0.403418803,0.428571429,0.305637982
pip5k1aa,0.002283105,0.016286645,0,0,0.002941176,0.011764706,0.001636661,0.001367989,0.017977528,0.018348624,0.012448133,0.012820513,0.020833333,0.006802721,0.011396011,0.035714286,0.005934718
ecm1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-347e22.8,0,0.001628664,0.719626168,0,0.001960784,0,0,0,0.008988764,0.002293578,0,0.003205128,0.120833333,0.030612245,0.01025641,0.035714286,0.005934718
CABZ01068093.1,0,0.001628664,0,0,0.000980392,0,0,0,0,0,0,0,0,0,0,0,0
si:ch1073-70f20.1,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
tpm3,0.176940639,0.649837134,0.85046729,0.803278689,0.352941176,0.732352941,0.2700491,0.068399453,0.950561798,0.839449541,0.614107884,0.416666667,0.9375,0.93537415,0.858689459,0.892857143,0.713649852
CU628002.1,0,0,0,0.016393443,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0
arhgef1a,0.002283105,0.004885993,0,0.098360656,0.001960784,0.041176471,0,0,0.08988764,0.048165138,0.033195021,0.012820513,0.133333333,0.098639456,0.027350427,0.535714286,0.004451039
si:dkey-240h12.3,0,0.001628664,0.009345794,0.032786885,0,0.005882353,0,0,0.013483146,0.002293578,0.010373444,0.003205128,0.0375,0.030612245,0.002279202,0,0
si:dkey-240h12.4,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0.0125,0.003401361,0.001709402,0.035714286,0
si:ch73-109i22.2,0.002283105,0.008143322,0.009345794,0,0,0.014705882,0.003273322,0.001367989,0.008988764,0.004587156,0.008298755,0.003205128,0,0.010204082,0.003988604,0.035714286,0.010385757
ssr2,0.200913242,0.576547231,0.728971963,0.868852459,0.309803922,0.758823529,0.211129296,0.114911081,0.903370787,0.860091743,0.585062241,0.442307692,0.904166667,0.823129252,0.767521368,0.714285714,0.580118694
irgf3,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRGC (1 of many),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-171o20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eepd1,0,0.004885993,0.028037383,0.049180328,0.000980392,0.017647059,0.001636661,0,0.024719101,0.009174312,0.002074689,0,0.004166667,0.020408163,0.002849003,0,0.00148368
sept7a,0.172374429,0.340390879,0.626168224,0.426229508,0.197058824,0.470588235,0.289689034,0.150478796,0.564044944,0.426605505,0.294605809,0.304487179,0.570833333,0.496598639,0.376068376,0.785714286,0.31305638
hsbp1l1,0.001141553,0.011400651,0.14953271,0.147540984,0.001960784,0.067647059,0,0,0.047191011,0.077981651,0.045643154,0.009615385,0.091666667,0.054421769,0.00968661,0.035714286,0.008902077
PQLC1,0.010273973,0.009771987,0.018691589,0.016393443,0.005882353,0.005882353,0.014729951,0.002735978,0.013483146,0.01146789,0.006224066,0.012820513,0.025,0.013605442,0.008547009,0.035714286,0.010385757
KCNG2,0.002283105,0,0,0,0,0,0.004909984,0,0.002247191,0,0,0,0,0,0.000569801,0,0
ctdp1,0.014840183,0.128664495,0.037383178,0.016393443,0.021568627,0.029411765,0.014729951,0.009575923,0.130337079,0.103211009,0.066390041,0.022435897,0.083333333,0.112244898,0.148717949,0.035714286,0.108308605
adck5,0.003424658,0.029315961,0.056074766,0,0.004901961,0.008823529,0.011456628,0.004103967,0.031460674,0.018348624,0.012448133,0.025641026,0.033333333,0.034013605,0.023361823,0,0.022255193
cpsf1,0.030821918,0.164495114,0.08411215,0.06557377,0.057843137,0.073529412,0.022913257,0.019151847,0.229213483,0.259174312,0.076763485,0.099358974,0.158333333,0.19047619,0.254700855,0.107142857,0.145400593
si:ch1073-296d18.1,0.003424658,0.008143322,0.018691589,0.032786885,0.001960784,0.008823529,0.004909984,0,0.013483146,0.016055046,0.006224066,0.006410256,0.016666667,0.017006803,0.017663818,0.035714286,0.005934718
si:ch73-49k18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0.000569801,0,0
polr2k,0.267123288,0.558631922,0.420560748,0.262295082,0.249019608,0.320588235,0.240589198,0.192886457,0.701123596,0.830275229,0.460580913,0.391025641,0.558333333,0.704081633,0.783475783,0.428571429,0.448071217
spag1a,0.02283105,0.026058632,0.196261682,0,0.021568627,0.05,0.055646481,0.027359781,0.080898876,0.190366972,0.078838174,0.080128205,0.158333333,0.068027211,0.051851852,0.071428571,0.026706231
rnf19a,0.047945205,0.188925081,0.186915888,0.327868852,0.080392157,0.082352941,0.078559738,0.032831737,0.231460674,0.254587156,0.112033195,0.076923077,0.254166667,0.200680272,0.245584046,0.357142857,0.169139466
pabpc1b,0.011415525,0.017915309,0.588785047,0.016393443,0.008823529,0.038235294,0.193126023,0.031463748,0.06741573,0.105504587,0.05186722,0.057692308,0.291666667,0.068027211,0.058119658,0.035714286,0.016320475
ywhaz,0.081050228,0.260586319,0.953271028,0.459016393,0.088235294,0.544117647,0.5400982,0.169630643,0.773033708,0.740825688,0.493775934,0.483974359,0.929166667,0.857142857,0.482621083,1,0.252225519
znf706,0.448630137,0.701954397,0.607476636,0.540983607,0.493137255,0.464705882,0.435351882,0.340629275,0.73258427,0.825688073,0.541493776,0.567307692,0.75,0.727891156,0.721367521,0.678571429,0.670623145
grhl2b,0.001141553,0.003257329,0.018691589,0,0.000980392,0,0,0,0,0,0,0.003205128,0.1125,0.119047619,0.002279202,0,0
ncaldb,0.002283105,0.001628664,0.018691589,0.016393443,0.001960784,0,0,0,0.049438202,0.002293578,0.004149378,0.003205128,0.0125,0.027210884,0.004558405,0,0.00148368
psmg2,0.119863014,0.255700326,0.177570093,0.147540984,0.13627451,0.164705882,0.093289689,0.077975376,0.262921348,0.360091743,0.217842324,0.157051282,0.2875,0.197278912,0.324786325,0.25,0.222551929
ptpn2b,0.043378995,0.083061889,0.14953271,0.081967213,0.050980392,0.067647059,0.036006547,0.035567715,0.148314607,0.206422018,0.085062241,0.057692308,0.116666667,0.102040816,0.141310541,0.071428571,0.114243323
ftr56,0,0,0,0,0,0,0,0,0.002247191,0.002293578,0,0,0,0.003401361,0.000569801,0,0
seh1l,0.113013699,0.356677524,0.242990654,0.213114754,0.171568627,0.255882353,0.098199673,0.058823529,0.44494382,0.48853211,0.321576763,0.243589744,0.354166667,0.384353741,0.489458689,0.357142857,0.385756677
ldlrad4a,0.011415525,0,0,0,0.005882353,0,0.001636661,0.006839945,0.002247191,0,0,0.003205128,0,0,0.000569801,0,0
fam210aa,0.014840183,0.039087948,0.093457944,0.081967213,0.025490196,0.020588235,0.036006547,0.012311902,0.035955056,0.061926606,0.045643154,0.025641026,0.05,0.074829932,0.077492877,0,0.029673591
rnmt,0.058219178,0.353420195,0.242990654,0.245901639,0.093137255,0.144117647,0.09492635,0.034199726,0.426966292,0.502293578,0.197095436,0.150641026,0.320833333,0.380952381,0.521937322,0.142857143,0.286350148
mc5ra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148368
cthrc1a,0.00456621,0.016286645,0.009345794,0.016393443,0.004901961,0.873529412,0.011456628,0.005471956,0.426966292,0.149082569,0.195020747,0.08974359,0.058333333,0.013605442,0.018233618,0.071428571,0.005934718
slc25a32a,0.038812785,0.035830619,0.08411215,0.098360656,0.039215686,0.141176471,0.114566285,0.047879617,0.08988764,0.082568807,0.087136929,0.086538462,0.075,0.112244898,0.087179487,0.107142857,0.057863501
rims2b,0.010273973,0.001628664,0,0,0.006862745,0.008823529,0.093289689,0.042407661,0.011235955,0.002293578,0.012448133,0.048076923,0,0.006802721,0.015954416,0,0.004451039
zfpm2b,0.003424658,0.001628664,0,0.016393443,0.001960784,0,0.011456628,0.017783858,0.008988764,0.002293578,0.002074689,0.044871795,0.05,0,0.004558405,0.214285714,0.00148368
lrp12,0.154109589,0.071661238,0.056074766,0.081967213,0.088235294,0.055882353,0.119476268,0.098495212,0.103370787,0.123853211,0.058091286,0.08974359,0.1375,0.139455782,0.086039886,0.071428571,0.09495549
srsf4,0.70890411,0.802931596,0.448598131,0.639344262,0.667647059,0.623529412,0.564648118,0.574555404,0.84494382,0.839449541,0.636929461,0.641025641,0.766666667,0.795918367,0.886039886,0.785714286,0.795252226
si:ch211-204a13.2,0.001141553,0.008143322,0,0.016393443,0,0.011764706,0.009819967,0,0.071910112,0.050458716,0.004149378,0.003205128,0.016666667,0.013605442,0.037606838,0,0.004451039
epb41a,0.601598174,0.48534202,0.08411215,0.295081967,0.271568627,0.097058824,0.549918167,0.789329685,0.085393258,0.082568807,0.128630705,0.53525641,0.358333333,0.231292517,0.450712251,0,0.502967359
si:dkey-200c24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctgfb,0,0.001628664,0.009345794,0,0,0.038235294,0,0,0.058426966,0.004587156,0.080912863,0.003205128,0.0375,0.023809524,0.000569801,0,0.00148368
stx12,0.058219178,0.131921824,0.140186916,0.262295082,0.079411765,0.141176471,0.153846154,0.046511628,0.260674157,0.23853211,0.12033195,0.141025641,0.35,0.227891156,0.193162393,0.5,0.137982196
trnau1apa,0.011415525,0.13029316,0.093457944,0.081967213,0.033333333,0.067647059,0.004909984,0.002735978,0.233707865,0.277522936,0.145228216,0.057692308,0.2,0.210884354,0.233618234,0.214285714,0.129080119
sh3bgrl3,0.165525114,0.324104235,0.242990654,0.278688525,0.237254902,0.370588235,0.333878887,0.169630643,0.447191011,0.383027523,0.286307054,0.342948718,0.466666667,0.442176871,0.349287749,0.75,0.320474777
paqr7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX530067.1,0.003424658,0.008143322,0.028037383,0.032786885,0.001960784,0,0.004909984,0.001367989,0.015730337,0.01146789,0.004149378,0.006410256,0.004166667,0.017006803,0.007977208,0.035714286,0.011869436
tmem222b,0.00456621,0.001628664,0,0,0.000980392,0.002941176,0.004909984,0,0,0.002293578,0.002074689,0.003205128,0.008333333,0,0.003418803,0,0.004451039
tpbga,0.005707763,0.03257329,0,0.016393443,0.008823529,0.038235294,0.01309329,0.001367989,0.062921348,0.02293578,0.002074689,0.038461538,0.0125,0.010204082,0.083760684,0,0.005934718
zgc:175136,0,0,0,0,0,0,0,0,0.006741573,0,0,0.003205128,0,0,0.000569801,0,0
kdf1b,0,0,0.037383178,0,0,0,0,0,0,0,0,0,0.0125,0.006802721,0.000569801,0,0
nr0b2b,0.002283105,0.003257329,0,0,0.001960784,0,0,0,0,0,0.002074689,0,0.004166667,0,0.001709402,0,0.004451039
nudc,0.439497717,0.788273616,0.579439252,0.754098361,0.489215686,0.552941176,0.500818331,0.374829001,0.916853933,0.958715596,0.645228216,0.650641026,0.820833333,0.853741497,0.944729345,0.821428571,0.771513353
ta,0,0,0.009345794,0.016393443,0,0,0,0,0.026966292,0.01146789,0.002074689,0,0.004166667,0.027210884,0.007977208,0,0.00148368
arid1ab,0.00456621,0.01465798,0,0.016393443,0.003921569,0.011764706,0.006546645,0.005471956,0.011235955,0.009174312,0.006224066,0.003205128,0.029166667,0.006802721,0.010826211,0,0.007418398
zdhhc18b,0.020547945,0.042345277,0.065420561,0.032786885,0.017647059,0.023529412,0.032733224,0.016415869,0.062921348,0.052752294,0.026970954,0.032051282,0.133333333,0.12244898,0.079202279,0,0.048961424
fam46bb,0.001141553,0.001628664,0.056074766,0,0.002941176,0.017647059,0.001636661,0,0,0.006880734,0.002074689,0,0.020833333,0.003401361,0.006837607,0.035714286,0.007418398
oprd1a,0,0,0,0,0,0,0.003273322,0,0,0,0,0,0,0,0,0,0
phactr4a,0.002283105,0.039087948,0.186915888,0.032786885,0.01372549,0.058823529,0.001636661,0.001367989,0.204494382,0.032110092,0.062240664,0.025641026,0.5,0.282312925,0.056980057,0.035714286,0.065281899
