Gene,Crista.SCs_spec,HCs_spec,Macula.SCs_spec
aire,0.996190476,1.0,0.996190476
cbln12,0.998730159,1.0,0.998730159
si:ch211-273k1.5,1.0,1.0,1.0
gigyf2,0.837460317,0.909836066,0.837460317
faim2a,0.8914285710000001,0.918032787,0.8914285710000001
gbp1,0.983606557,0.983606557,0.998095238
si:ch211-9d9.7,1.0,1.0,1.0
msl2a,0.991111111,0.991304348,0.991111111
alg3,0.982222222,1.0,0.982222222
abcf2a,0.819047619,0.885245902,0.819047619
prkci,0.886349206,0.942622951,0.886349206
eif2b3,0.93015873,0.947826087,0.93015873
trim110,0.987936508,0.973913043,0.973913043
BX511079.1,0.994285714,0.991304348,0.991304348
si:ch211-9d9.8,1.0,1.0,1.0
klhl40a,0.999365079,1.0,0.999365079
cc2d1b,0.912380952,0.92173913,0.912380952
hhatla,0.999365079,1.0,0.999365079
si:ch73-366i20.1,0.999365079,1.0,0.999365079
nceh1a,1.0,1.0,1.0
amotl2b,0.975409836,0.973913043,0.973913043
CR786576.1,1.0,1.0,1.0
ftr33,0.998095238,1.0,0.998095238
pigr,0.998730159,1.0,0.998730159
eif4a2,0.899047619,0.939130435,0.899047619
dis3l2,0.876190476,0.901639344,0.876190476
si:ch211-252f13.5,0.999365079,1.0,0.999365079
si:dkey-223d7.6,1.0,1.0,1.0
sall2,0.942622951,0.942622951,0.946666667
ttpa,1.0,1.0,1.0
tradv23.1.1,1.0,1.0,1.0
nrp1b,0.975409836,0.975409836,0.982608696
CR788249.2,1.0,1.0,1.0
BX470264.1,0.998095238,1.0,0.998095238
map4l,0.93442623,0.730434783,0.730434783
mmp14b,0.962539683,0.956521739,0.956521739
dad1,0.851428571,0.913043478,0.851428571
fam151a,0.841269841,0.982608696,0.841269841
tradv23.1.2,1.0,1.0,1.0
ppp2r3a,0.770491803,0.770491803,0.869565217
tradv24.0.1,1.0,1.0,1.0
tradv23.1.3,1.0,1.0,1.0
tradv24.0.2,1.0,1.0,1.0
ftr34,1.0,1.0,1.0
abhd4,0.921269841,0.983606557,0.921269841
ACAP2,0.93968254,0.965217391,0.93968254
ctdsplb,0.798095238,0.87826087,0.798095238
abi1b,0.936507937,0.973913043,0.936507937
cryz,0.74031746,0.967213115,0.74031746
colec12,0.996825397,1.0,0.996825397
hccsa.2,0.999365079,1.0,0.999365079
tradv25.0.1,1.0,1.0,1.0
tyw3,0.991803279,0.991803279,0.996190476
lrrc53,0.652698413,0.965217391,0.652698413
tradv26.0,1.0,1.0,1.0
tradv24.0.3,1.0,1.0,1.0
tradv25.0.2,1.0,1.0,1.0
ftr35,0.998730159,1.0,0.998730159
vwa5b2,0.993015873,0.991304348,0.991304348
cspp1b,0.958730159,0.965217391,0.958730159
b3gnt5b,0.998730159,1.0,0.998730159
klhl20,0.966349206,0.983606557,0.966349206
tradv23.0.1,1.0,1.0,1.0
tradv24.0.4,1.0,1.0,1.0
itm2cb,0.669206349,0.918032787,0.669206349
pimr55,1.0,1.0,1.0
lpar5a,0.999365079,1.0,0.999365079
hes6,0.947301587,0.939130435,0.939130435
phc3,0.991803279,0.991803279,1.0
tradv25.0.3,1.0,1.0,1.0
tradv24.0.5,1.0,1.0,1.0
polr2d,0.941587302,0.973913043,0.941587302
tbl1xr1b,0.946666667,0.939130435,0.939130435
si:ch211-168b3.2,0.999365079,1.0,0.999365079
tradv23.0.2,1.0,1.0,1.0
si:dkey-57k2.7,0.97968254,0.956521739,0.956521739
fndc3ba,0.475409836,0.33913043499999995,0.33913043499999995
tmem125b,0.991803279,0.973913043,0.973913043
smarcd3a,0.991803279,0.982608696,0.982608696
npc1,0.921904762,0.92173913,0.92173913
ENSDARG00000075899,0.918032787,0.918032787,0.939130435
tradv25.0.4,1.0,1.0,1.0
tradv27.0,1.0,1.0,1.0
tradv28.0,1.0,1.0,1.0
adgrl2b.1,0.998730159,1.0,0.998730159
tradv29.0,1.0,1.0,1.0
zfyve9a,0.707936508,0.826086957,0.707936508
tradv30.0.1,1.0,1.0,1.0
tradv31.0,1.0,1.0,1.0
CR956623.1,0.996825397,0.991304348,0.991304348
tradv23.1.4,1.0,1.0,1.0
tradv30.0.6,1.0,1.0,1.0
stam,0.949206349,0.965217391,0.949206349
tgm1l1,0.995555556,1.0,0.995555556
prss56,0.998730159,1.0,0.998730159
tradv23.3.8,1.0,1.0,1.0
tradv36.2.12,1.0,1.0,1.0
tradv40.0,1.0,1.0,1.0
si:dkey-76d14.2,1.0,1.0,1.0
tradv41.0,1.0,1.0,1.0
hccsa.1,0.961269841,0.956521739,0.956521739
myo7bb,0.975409836,0.975409836,0.991304348
CU929150.3,1.0,1.0,1.0
ftr36,0.998730159,0.991304348,0.991304348
tsen15,0.980952381,1.0,0.980952381
asph,0.918032787,0.918032787,0.92173913
capn10,0.967213115,0.967213115,0.986031746
C2H14orf119,0.975409836,0.975409836,0.975873016
vcpip1,0.983492063,0.991304348,0.983492063
shhb,0.998730159,1.0,0.998730159
zgc:110269,0.987301587,0.991304348,0.987301587
si:dkey-97a13.12,1.0,1.0,1.0
acin1a,0.662222222,0.68852459,0.662222222
pak2a,0.951111111,0.967213115,0.951111111
pimr141,0.998730159,1.0,0.998730159
klhl6,0.999365079,1.0,0.999365079
BX000358.1,1.0,1.0,1.0
myh7,1.0,1.0,1.0
ing5b,1.0,1.0,1.0
exosc4,0.991803279,0.991304348,0.991304348
dnajb6a,0.786666667,0.909836066,0.786666667
bcl10,0.988571429,0.982608696,0.982608696
adhfe1,0.983492063,0.983606557,0.983492063
slc1a7a,0.994920635,1.0,0.994920635
mcoln3a,0.983606557,0.983606557,0.991304348
si:ch211-9d9.1,0.98984127,0.991304348,0.98984127
sec22ba,0.951111111,0.975409836,0.951111111
si:dkey-57k2.7.1,0.959016393,0.959016393,0.973913043
si:dkey-32m20.1,1.0,1.0,1.0
per2,0.704918033,0.704918033,0.783492063
ghsra,1.0,1.0,1.0
slc35a3b,0.991803279,0.965217391,0.965217391
pimr52,1.0,1.0,1.0
zgc:55943,0.985396825,0.991304348,0.985396825
mrc1b,0.991803279,0.991803279,0.997460317
cacnb2b,0.933968254,0.991304348,0.933968254
si:dkey-57k2.6,1.0,1.0,1.0
si:dkey-10f21.4,0.997460317,1.0,0.997460317
kcnmb2,0.999365079,1.0,0.999365079
ccl20a.3,1.0,1.0,1.0
trim55a,0.998730159,1.0,0.998730159
mpp7b,0.999365079,0.991304348,0.991304348
lhx8a,1.0,1.0,1.0
si:ch211-38m6.7,0.996190476,1.0,0.996190476
crha,1.0,1.0,1.0
cenpl,0.991803279,0.991803279,1.0
dars2,0.966349206,0.973913043,0.966349206
scn12aa,0.983606557,0.983606557,0.987936508
dapk3,0.942622951,0.942622951,0.947301587
agfg1b,0.973968254,0.973913043,0.973913043
impa1,0.967619048,0.982608696,0.967619048
ssx2ipa,0.971428571,0.982608696,0.971428571
scp2a,0.977777778,0.991304348,0.977777778
shda,0.982222222,0.973913043,0.973913043
camsap2b,0.909836066,0.909836066,0.965217391
yju2,0.975873016,1.0,0.975873016
si:ch211-38m6.6,0.32761904799999997,0.939130435,0.32761904799999997
si:ch211-195j11.30,1.0,1.0,1.0
trpa1a,0.998730159,1.0,0.998730159
BX510360.1,1.0,1.0,1.0
wdr47a,0.862222222,0.956521739,0.862222222
rab18b,0.8565079369999999,0.93442623,0.8565079369999999
cnn3b,0.950819672,0.950819672,0.956521739
pimr49,1.0,1.0,1.0
fbxo36b,0.991803279,0.991803279,0.993015873
mplkip,0.988571429,0.991304348,0.988571429
cyp7b1,0.89968254,0.947826087,0.89968254
tmub1,0.952380952,0.983606557,0.952380952
ralab,0.942622951,0.942622951,0.962539683
pld1a,0.87704918,0.843478261,0.843478261
fastk,0.975409836,0.975409836,0.984126984
slc39a6,0.950819672,0.950819672,0.968888889
si:ch211-195j11.27,1.0,1.0,1.0
tubb2,0.999365079,1.0,0.999365079
CR377211.3,0.991746032,0.991304348,0.991304348
sppl2,0.939047619,0.939130435,0.939047619
si:dkeyp-94g1.1,1.0,1.0,1.0
theg,0.880634921,0.991803279,0.880634921
rpl7,0.576507937,0.62295082,0.576507937
pimr140,1.0,1.0,1.0
C2H7orf25,0.991111111,0.991803279,0.991111111
BX664750.3,0.999365079,1.0,0.999365079
kcnb2,0.991803279,0.991304348,0.991304348
slc22a23,0.87704918,0.87704918,0.930434783
fbxl7,0.872380952,0.975409836,0.872380952
kif5ba,0.845079365,0.8524590160000001,0.845079365
slc44a5a,0.967213115,0.967213115,0.981587302
f3b,0.696721311,0.696721311,0.756521739
ephb3a,0.985396825,0.982608696,0.982608696
arhgef18a,0.868852459,0.860869565,0.860869565
celf5b,0.983606557,0.983606557,0.991304348
myh7l,0.998730159,1.0,0.998730159
mib1,0.786031746,0.834782609,0.786031746
si:ch211-106h4.9,0.991803279,0.991803279,0.996190476
si:ch211-106h4.4,0.998095238,1.0,0.998095238
BX088713.1,1.0,1.0,1.0
pimr51,0.991803279,0.991803279,0.999365079
si:ch211-106h4.5,0.975409836,0.975409836,0.998095238
ftr37,0.999365079,1.0,0.999365079
pimr50,1.0,1.0,1.0
pimr49.1,1.0,1.0,1.0
ankrd12,0.562539683,0.680327869,0.562539683
grk7a,0.999365079,1.0,0.999365079
si:ch211-66k16.27,0.991803279,0.982608696,0.982608696
si:ch211-106h4.6,0.991803279,0.991304348,0.991304348
dspa,0.806349206,0.834782609,0.806349206
si:dkeyp-73d8.6,1.0,1.0,1.0
si:dkey-21n10.3,1.0,1.0,1.0
rdh10b,0.949206349,0.982608696,0.949206349
si:dkeyp-73d8.8,1.0,1.0,1.0
si:ch211-66k16.2,1.0,1.0,1.0
atp1b3a,0.991111111,0.991803279,0.991111111
ftr16,0.998730159,1.0,0.998730159
si:dkey-181m9.8,0.962539683,0.983606557,0.962539683
si:ch211-66k16.28,0.404444444,0.904347826,0.404444444
aknad1,0.922539683,0.991304348,0.922539683
fndc7a,0.8565079369999999,0.991304348,0.8565079369999999
sap130b,0.958095238,0.956521739,0.956521739
gpsm2,0.909206349,0.939130435,0.909206349
slc2a2,1.0,1.0,1.0
si:dkeyp-73d8.9,0.998730159,1.0,0.998730159
ftr38,0.999365079,1.0,0.999365079
tnika,0.836065574,0.836065574,0.852173913
sdr16c5a,0.956190476,0.959016393,0.956190476
brinp2,0.975409836,0.975409836,0.982857143
tmeff1a,0.963809524,0.956521739,0.956521739
chd7,0.576507937,0.826086957,0.576507937
abcd3b,0.961904762,0.947826087,0.947826087
pcolce2a,0.998095238,1.0,0.998095238
ube2w,0.967213115,0.967213115,0.97015873
penka,0.998730159,1.0,0.998730159
twsg1a,0.973968254,0.965217391,0.965217391
si:ch211-14a17.10,0.998095238,1.0,0.998095238
cdh7a,0.997460317,0.991304348,0.991304348
pls1,0.638095238,0.965217391,0.638095238
si:dkeyp-13a3.10,0.996190476,1.0,0.996190476
CU929426.1,0.991803279,0.991803279,0.994920635
higd1a,0.573770492,0.573770492,0.636190476
rab8a,0.912380952,0.956521739,0.912380952
cavin4a,0.999365079,0.991304348,0.991304348
impad1,0.933968254,0.965217391,0.933968254
fam78ba,1.0,1.0,1.0
BX890600.1,0.999365079,1.0,0.999365079
tmem70,0.99047619,0.991304348,0.99047619
elocb,0.904126984,0.965217391,0.904126984
ift57,0.918730159,0.956521739,0.918730159
pimr54,1.0,1.0,1.0
insra,0.860655738,0.860655738,0.8831746030000001
MFF,0.923809524,1.0,0.923809524
tpm4b,0.989206349,0.991803279,0.989206349
dhrs1,0.926984127,0.942622951,0.926984127
astn1,0.66031746,0.956521739,0.66031746
chst2a,0.975409836,0.939130435,0.939130435
arhgap12a,0.87704918,0.87704918,0.919365079
homeza,0.885245902,0.885245902,0.913650794
dipk2aa,0.846984127,0.939130435,0.846984127
ftr01,0.999365079,1.0,0.999365079
rnf212b,1.0,1.0,1.0
si:ch211-235o23.1,0.987936508,0.930434783,0.930434783
svilb,0.999365079,1.0,0.999365079
cmpk,0.951746032,0.965217391,0.951746032
xrn1,0.888888889,0.959016393,0.888888889
kcnj9,1.0,1.0,1.0
puf60a,0.88,0.926229508,0.88
tmx3a,0.99047619,0.991803279,0.99047619
apom,0.998095238,1.0,0.998095238
dsela,0.991803279,0.991803279,0.993650794
ptbp2b,0.902857143,0.956521739,0.902857143
si:dkey-82k12.13,1.0,1.0,1.0
greb1l,0.6761904759999999,0.739130435,0.6761904759999999
pappa2,0.995555556,1.0,0.995555556
arhgap29b,0.909836066,0.909836066,0.92173913
jph1b,0.98984127,1.0,0.98984127
ftr02,0.998095238,0.991304348,0.991304348
CT573467.1,0.989206349,0.973913043,0.973913043
fitm1l,1.0,1.0,1.0
mllt1b,0.952380952,0.959016393,0.952380952
cdc34b,0.94031746,0.950819672,0.94031746
pi15b,0.991803279,0.991803279,1.0
ftr06,1.0,1.0,1.0
BX005355.1,1.0,1.0,1.0
znf414,0.999365079,1.0,0.999365079
rab2a,0.553650794,0.795081967,0.553650794
zp3f.1,1.0,0.991304348,0.991304348
fndc7rs2,1.0,1.0,1.0
fndc7rs1,0.998730159,1.0,0.998730159
abhd17aa,0.986031746,0.991304348,0.986031746
fndc7rs3,0.998730159,1.0,0.998730159
bcl6ab,0.926229508,0.926229508,0.959365079
eif5a2,0.913015873,0.926229508,0.913015873
cop1,0.961904762,0.965217391,0.961904762
insl5b,1.0,1.0,1.0
gk5,0.93442623,0.93442623,0.956521739
sema6ba,0.993650794,1.0,0.993650794
ftr08,1.0,1.0,1.0
ftr06.1,0.997460317,1.0,0.997460317
ftr04,0.991111111,0.991304348,0.991111111
ftr07,1.0,1.0,1.0
ftr09,1.0,1.0,1.0
ftr10,1.0,1.0,1.0
crispld1b,0.967213115,0.967213115,0.998730159
hiat1a,0.878095238,0.886956522,0.878095238
psmb5,0.947936508,0.973913043,0.947936508
ca8,0.975409836,0.975409836,0.996190476
nlrb5,0.993650794,1.0,0.993650794
zeb1a,0.946666667,0.973913043,0.946666667
trnau1apb,0.846984127,0.930434783,0.846984127
ftr10.1,1.0,1.0,1.0
ahsg2,1.0,0.991304348,0.991304348
toe1,0.984126984,0.991304348,0.984126984
rorcb,0.993650794,0.973913043,0.973913043
tesk2,0.834285714,0.92173913,0.834285714
si:dkey-7l6.3,0.986666667,0.982608696,0.982608696
ppp1r7,0.954285714,0.982608696,0.954285714
gtpbp4,0.924444444,0.950819672,0.924444444
dpydb,0.79047619,0.959016393,0.79047619
si:ch211-106h4.12,0.999365079,1.0,0.999365079
abca4b,0.991803279,0.991803279,0.996825397
lrrcc1,0.964444444,0.967213115,0.964444444
e2f5,0.977777778,1.0,0.977777778
sh3gl1a,0.983606557,0.983606557,0.991304348
ackr4a,1.0,1.0,1.0
slc7a14a,0.980952381,1.0,0.980952381
myo9b,0.803278689,0.803278689,0.843478261
tox,0.7060317460000001,0.7913043479999999,0.7060317460000001
abhd3,0.81147541,0.81147541,0.883809524
socs6b,0.991111111,1.0,0.991111111
pfn2l,0.951111111,0.939130435,0.939130435
ubxn7,0.961269841,0.983606557,0.961269841
FQ377605.1,0.999365079,1.0,0.999365079
mknk2a,0.893442623,0.843478261,0.843478261
stap2a,0.998730159,1.0,0.998730159
cldn11a,1.0,1.0,1.0
cbln2a,0.999365079,1.0,0.999365079
si:ch211-209f23.3,0.999365079,1.0,0.999365079
sema4e,0.991803279,0.991304348,0.991304348
plppr5a,0.99047619,0.991304348,0.99047619
neto1,0.991803279,0.991803279,0.998730159
nsun4,0.991803279,0.991304348,0.991304348
cyp7a1,1.0,1.0,1.0
plppr4a,0.991803279,0.991803279,0.998730159
MYADM.1,1.0,1.0,1.0
ftr66,1.0,1.0,1.0
gbp3,0.965079365,0.973913043,0.965079365
atpsckmt,0.991803279,0.991803279,0.994920635
tfa,0.999365079,1.0,0.999365079
palmda,1.0,1.0,1.0
csnk1g2a,0.8323809520000001,0.834782609,0.8323809520000001
fam110b,0.535873016,0.913043478,0.535873016
ro60,0.942622951,0.942622951,0.943492063
grin3ba,0.996825397,1.0,0.996825397
si:ch211-153l6.6,1.0,1.0,1.0
retreg1,0.935238095,0.973913043,0.935238095
BX323064.2,1.0,1.0,1.0
frrs1a,0.983606557,0.983606557,0.998095238
mfsd12a,0.97015873,0.956521739,0.956521739
BX548024.1,1.0,1.0,1.0
nrbp2a,0.963809524,0.904347826,0.904347826
mrpl34,0.961269841,0.982608696,0.961269841
ranbp9,0.8241269840000001,0.886956522,0.8241269840000001
plppr3a,0.9295238100000001,0.93442623,0.9295238100000001
si:ch211-195h23.3,0.906031746,0.913043478,0.906031746
ano8a,0.602539683,0.956521739,0.602539683
si:ch211-195h23.4,0.996190476,1.0,0.996190476
6-Mar,0.683809524,0.7913043479999999,0.683809524
palm1b,0.996190476,0.991304348,0.991304348
CR788230.2,0.997460317,1.0,0.997460317
agla,0.892063492,0.939130435,0.892063492
si:dkey-218h11.6,1.0,1.0,1.0
eif4g1a,0.79047619,0.834782609,0.79047619
BX548024.2,1.0,1.0,1.0
prrx1a,0.996825397,0.991304348,0.991304348
kirrel1b,0.994920635,1.0,0.994920635
kifap3b,0.959016393,0.959016393,0.971428571
si:ch211-267e7.3,0.998730159,0.991304348,0.991304348
si:ch73-14h1.2,0.991803279,0.991803279,1.0
cactin,0.96952381,0.991304348,0.96952381
si:ch211-209f23.6,0.998730159,1.0,0.998730159
si:ch211-209f23.7,1.0,1.0,1.0
btbd2b,0.961269841,0.965217391,0.961269841
slc7a8b,0.93442623,0.93442623,0.956521739
CABZ01086574.1,0.991803279,0.991803279,0.996825397
zgc:113518,0.983606557,0.983606557,0.994285714
BX323588.2,0.968888889,0.991304348,0.968888889
rnf182,1.0,1.0,1.0
BX510342.1,1.0,1.0,1.0
si:rp71-1g18.13,0.975409836,0.973913043,0.973913043
BX470197.1,1.0,1.0,1.0
mmp15b,0.975409836,0.947826087,0.947826087
BX548164.2,1.0,1.0,1.0
onecut3b,0.999365079,1.0,0.999365079
CU861459.1,1.0,1.0,1.0
aqp1a.1,0.998730159,0.982608696,0.982608696
hnrnpc,0.938412698,0.983606557,0.938412698
fcer1gl,0.994920635,0.982608696,0.982608696
arhgap45a,0.926229508,0.926229508,0.974603175
mast3a,0.933968254,0.843478261,0.843478261
zgc:85843,0.997460317,1.0,0.997460317
dab1b,0.995555556,1.0,0.995555556
CABZ01021599.1,0.997460317,1.0,0.997460317
CABZ01026681.1,0.972698413,0.956521739,0.956521739
CU571384.1,0.996190476,0.982608696,0.982608696
ndufv2,0.846984127,0.950819672,0.846984127
ptmab,0.680327869,0.680327869,0.686349206
CU013534.2,1.0,1.0,1.0
phb2a,0.923174603,0.965217391,0.923174603
CABZ01117752.1,0.988571429,0.982608696,0.982608696
AL935300.3,1.0,1.0,1.0
CU861477.1,0.927619048,0.983606557,0.927619048
pigrl2.3,1.0,1.0,1.0
CR381673.1,1.0,1.0,1.0
epb41l3b,0.942622951,0.942622951,0.956521739
CR377211.1,0.998730159,1.0,0.998730159
APCDD1,0.999365079,1.0,0.999365079
rnf152,0.999365079,1.0,0.999365079
CR450720.1,0.999365079,1.0,0.999365079
zgc:153615,0.975409836,0.965217391,0.965217391
CU469530.2,1.0,1.0,1.0
im:7138239,0.998730159,1.0,0.998730159
dhx30,0.983606557,0.983606557,0.987301587
tmem68,0.96952381,0.982608696,0.96952381
BX901889.3,1.0,1.0,1.0
ly97.3,1.0,1.0,1.0
gpx4b,0.867301587,0.947826087,0.867301587
cldn1,1.0,1.0,1.0
BX649508.2,0.982857143,1.0,0.982857143
CABZ01053221.1,1.0,1.0,1.0
ly97.2,1.0,1.0,1.0
LO018493.1,1.0,1.0,1.0
MFN1,0.983606557,0.983606557,0.991304348
apol1,1.0,1.0,1.0
AL954696.1,0.99047619,0.991304348,0.99047619
CABZ01021592.1,0.991803279,0.991803279,0.996825397
and2,1.0,1.0,1.0
BX511224.1,0.996190476,1.0,0.996190476
ralyl,0.997460317,1.0,0.997460317
pkn2,0.909836066,0.909836066,0.921269841
BX908782.2,0.983606557,0.982608696,0.982608696
uggt1,0.90031746,0.973913043,0.90031746
rnf126,0.927619048,0.93442623,0.927619048
rock1,0.817142857,0.895652174,0.817142857
fuz,0.996825397,1.0,0.996825397
acss2l,0.986666667,0.991803279,0.986666667
cbln14,1.0,1.0,1.0
si:ch211-122l24.6,0.999365079,1.0,0.999365079
tle2c,0.941587302,0.939130435,0.939130435
vapal,0.873650794,0.904347826,0.873650794
si:ch211-188c16.1,0.991803279,0.991803279,0.999365079
eif2b5,0.986666667,0.991803279,0.986666667
afg3l2,0.932698413,0.956521739,0.932698413
nedd8l,0.973333333,1.0,0.973333333
CU929150.2,0.998730159,1.0,0.998730159
creb3l3b,0.998730159,1.0,0.998730159
gpaa1,0.983606557,0.983606557,0.993015873
CABZ01064859.2,0.983606557,0.983606557,0.99047619
CR391991.5,1.0,1.0,1.0
eif4e2,0.893442623,0.893442623,0.946031746
prkacbb,0.872380952,0.956521739,0.872380952
CABZ01085887.1,1.0,1.0,1.0
ftr36.1,0.983606557,0.982608696,0.982608696
XKR4,0.737777778,0.982608696,0.737777778
zmp:0000000521,0.935873016,0.991304348,0.935873016
FO834800.1,0.979047619,1.0,0.979047619
LPL,0.998095238,1.0,0.998095238
cpdp,0.898412698,0.93442623,0.898412698
prmt5,0.967213115,0.967213115,0.973913043
zmp:0000001127,1.0,1.0,1.0
mbnl1,0.901639344,0.886956522,0.886956522
calr3b,0.868852459,0.868852459,0.90984127
CABZ01050249.1,0.982857143,0.991304348,0.982857143
zgc:153913,1.0,1.0,1.0
hs2st1a,0.926984127,0.947826087,0.926984127
CABZ01056051.1,0.999365079,1.0,0.999365079
efr3a,0.591746032,0.93442623,0.591746032
CABZ01081294.2,0.999365079,1.0,0.999365079
klf2b,0.998730159,1.0,0.998730159
BX901889.4,1.0,1.0,1.0
ap1g2,0.834920635,0.939130435,0.834920635
CT027583.2,0.998730159,0.991304348,0.991304348
thoc1,0.962539683,0.967213115,0.962539683
serbp1b,0.907936508,0.956521739,0.907936508
ccl34a.3,1.0,1.0,1.0
bambib,0.975409836,0.975409836,0.982608696
abcf3,0.985396825,0.991803279,0.985396825
zgc:165603,1.0,1.0,1.0
crygn1,0.996190476,1.0,0.996190476
CABZ01050238.1,0.983606557,0.982608696,0.982608696
CABZ01042417.1,1.0,1.0,1.0
sbno2a,0.867936508,0.918032787,0.867936508
CARTPT,1.0,1.0,1.0
gna11b,0.827301587,0.886956522,0.827301587
FO834855.1,0.991803279,0.991803279,0.999365079
chico,0.89015873,0.947826087,0.89015873
angptl1b,1.0,1.0,1.0
zgc:56628,0.796825397,0.965217391,0.796825397
CABZ01060891.1,0.983606557,0.983606557,0.987301587
foxl2b,1.0,1.0,1.0
LO018493.2,0.999365079,1.0,0.999365079
aqp1a.2,0.999365079,0.991304348,0.991304348
FQ377603.1,0.892063492,0.918032787,0.892063492
cbln5,1.0,1.0,1.0
admp,0.999365079,1.0,0.999365079
CABZ01110881.1,0.984761905,0.973913043,0.973913043
c8b,0.997460317,0.991304348,0.991304348
FQ377660.1,1.0,1.0,1.0
myl13,1.0,1.0,1.0
fyco1b,0.909836066,0.909836066,0.954285714
wnt3a,0.996825397,1.0,0.996825397
selenof,0.8323809520000001,0.860869565,0.8323809520000001
CR956623.2,0.996825397,1.0,0.996825397
crtc1a,0.979047619,0.965217391,0.965217391
BX640408.1,1.0,1.0,1.0
FP236331.1,1.0,1.0,1.0
yme1l1b,0.944126984,0.973913043,0.944126984
inhbab,0.975409836,0.939130435,0.939130435
GNB4,0.966349206,0.982608696,0.966349206
CABZ01084564.1,0.997460317,1.0,0.997460317
ralbp1,0.916190476,0.942622951,0.916190476
ccl25a,0.998730159,1.0,0.998730159
ptprsa,0.938412698,0.973913043,0.938412698
LO018490.1,0.983606557,0.983606557,0.998730159
gpc1b,0.987936508,0.939130435,0.939130435
CU929150.1,0.999365079,1.0,0.999365079
pigrl2.3.1,0.998730159,1.0,0.998730159
cbln9,1.0,1.0,1.0
ACKR2,0.998095238,1.0,0.998095238
viml,0.996825397,0.991304348,0.991304348
psmb11a,1.0,1.0,1.0
CABZ01088149.1,0.995555556,1.0,0.995555556
plcd1b,0.975409836,0.973913043,0.973913043
CR407590.2,0.998730159,1.0,0.998730159
usp14,0.951111111,0.975409836,0.951111111
ftr32.1,0.999365079,1.0,0.999365079
rab12,0.938412698,0.939130435,0.938412698
CABZ01092282.1,0.996190476,1.0,0.996190476
ZNF521,0.993650794,1.0,0.993650794
CABZ01058721.1,0.991746032,0.991803279,0.991746032
cbln10,1.0,1.0,1.0
FO704635.1,0.987936508,0.965217391,0.965217391
itgb1b,0.959016393,0.959016393,0.982608696
itgb1b.2,0.997460317,1.0,0.997460317
si:rp71-1g18.1,0.983606557,0.983606557,0.991111111
arf1,0.904761905,0.947826087,0.904761905
cib3,0.6723809519999999,0.982608696,0.6723809519999999
asip2b,0.996190476,0.982608696,0.982608696
CABZ01083448.1,0.995555556,1.0,0.995555556
ap1m1,0.892698413,0.939130435,0.892698413
sirt6,0.875555556,0.92173913,0.875555556
abhd8a,0.993650794,1.0,0.993650794
nectin4b,0.975409836,0.965217391,0.965217391
CABZ01085658.1,0.97968254,1.0,0.97968254
CR391991.1,0.999365079,1.0,0.999365079
si:ch211-155e24.3,0.978412698,0.991304348,0.978412698
rpe65a,0.994285714,1.0,0.994285714
homer3a,0.999365079,1.0,0.999365079
ctnnbl1,0.921269841,0.926229508,0.921269841
itgb1b.1,0.997460317,0.991304348,0.991304348
BX569796.4,1.0,1.0,1.0
KCNJ10,0.983606557,0.983606557,0.997460317
cirbpa,0.700952381,0.770491803,0.700952381
CU929379.1,0.989206349,0.991304348,0.989206349
si:ch1073-185p12.2,0.983606557,0.983606557,0.991304348
CR381673.2,0.998730159,1.0,0.998730159
POLR2E,0.966349206,0.983606557,0.966349206
ss18,0.924444444,0.930434783,0.924444444
c8a,0.999365079,0.991304348,0.991304348
SAMD9,0.991803279,0.991803279,1.0
crhr2,0.986031746,1.0,0.986031746
CABZ01056052.1,0.998730159,0.991304348,0.991304348
wacb,0.98984127,0.991304348,0.98984127
CABZ01084566.1,0.991803279,0.991803279,0.998095238
SOX14,0.999365079,1.0,0.999365079
plpp2a,0.844262295,0.834782609,0.834782609
