Gene,HCs,Macula.SCs,Crista.SCs
nr4a3_si:ch211-133n4.6,0.008253968,0.426229508,0
nr4a3_tuft1a,0.01968254,0.385245902,0.034782609
cers2a_nr4a3,0.05015873,0.483606557,0.060869565
nocta_nr4a3,0.057142857,0.467213115,0.026086957
atp1b1a_nr4a3,0.066031746,0.491803279,0.026086957
nr4a3_tns1b,0.013968254,0.442622951,0.043478261
cldnb_nr4a3,0.003174603,0.418032787,0.034782609
mcf2l2_nr4a3,0.027936508,0.426229508,0.052173913
adgrg6_nr4a3,0.066666667,0.442622951,0.043478261
nr4a3_pnp5a,0.000634921,0.303278689,0
nr4a3_si:ch211-80h18.1,0.012063492,0.262295082,0.017391304
nedd9_nr4a3,0.017777778,0.614754098,0.095652174
nr4a3_slc43a2b,0.004444444,0.418032787,0.017391304
dlgap1b_nr4a3,0.005079365,0.270491803,0.008695652
gadd45ba_nr4a3,0.067301587,0.5,0.07826087
nr4a3_stm,0.008253968,0.631147541,0.060869565
grb10b_nr4a3,0.018412698,0.43442623,0.052173913
ncam1a_nr4a3,0.045714286,0.418032787,0.034782609
nr4a3_pmp22b,0.008253968,0.303278689,0.008695652
nr4a3_ptp4a2b,0.057777778,0.426229508,0.034782609
ank2b_nr4a3,0.023492063,0.385245902,0.026086957
myo5b_nr4a3,0.045079365,0.532786885,0.069565217
cicb_nr4a3,0.052063492,0.37704918,0.026086957
efhd2_nr4a3,0.013333333,0.262295082,0
si:ch211-133n4.6_tuft1a,0.005079365,0.360655738,0.008695652
cers2a_si:ch211-133n4.6,0.007619048,0.344262295,0
nocta_si:ch211-133n4.6,0.005714286,0.360655738,0
atp1b1a_si:ch211-133n4.6,0.013333333,0.37704918,0
si:ch211-133n4.6_tns1b,0.004444444,0.352459016,0.008695652
cldnb_si:ch211-133n4.6,0.001269841,0.295081967,0.008695652
mcf2l2_si:ch211-133n4.6,0.007619048,0.37704918,0.008695652
adgrg6_si:ch211-133n4.6,0.008253968,0.344262295,0.008695652
pnp5a_si:ch211-133n4.6,0,0.213114754,0
si:ch211-133n4.6_si:ch211-80h18.1,0.002539683,0.196721311,0
nedd9_si:ch211-133n4.6,0.003809524,0.483606557,0.026086957
si:ch211-133n4.6_slc43a2b,0.001269841,0.368852459,0.017391304
dlgap1b_si:ch211-133n4.6,0.000634921,0.221311475,0
gadd45ba_si:ch211-133n4.6,0.015238095,0.393442623,0
si:ch211-133n4.6_stm,0.003809524,0.508196721,0.026086957
grb10b_si:ch211-133n4.6,0.003809524,0.344262295,0.008695652
ncam1a_si:ch211-133n4.6,0.008888889,0.352459016,0
pmp22b_si:ch211-133n4.6,0.002539683,0.229508197,0
ptp4a2b_si:ch211-133n4.6,0.012063492,0.303278689,0.008695652
ank2b_si:ch211-133n4.6,0.005079365,0.278688525,0
myo5b_si:ch211-133n4.6,0.008253968,0.418032787,0.008695652
cicb_si:ch211-133n4.6,0.006349206,0.270491803,0
efhd2_si:ch211-133n4.6,0.001904762,0.18852459,0
cers2a_tuft1a,0.046984127,0.303278689,0.052173913
nocta_tuft1a,0.04952381,0.37704918,0.034782609
atp1b1a_tuft1a,0.050793651,0.295081967,0.052173913
tns1b_tuft1a,0.015873016,0.31147541,0.069565217
cldnb_tuft1a,0.002539683,0.295081967,0.026086957
mcf2l2_tuft1a,0.031746032,0.286885246,0.043478261
adgrg6_tuft1a,0.038730159,0.286885246,0.026086957
pnp5a_tuft1a,0.000634921,0.18852459,0
si:ch211-80h18.1_tuft1a,0.004444444,0.180327869,0.008695652
nedd9_tuft1a,0.017777778,0.426229508,0.07826087
slc43a2b_tuft1a,0.001269841,0.319672131,0.043478261
dlgap1b_tuft1a,0.000634921,0.221311475,0
gadd45ba_tuft1a,0.074920635,0.360655738,0.086956522
stm_tuft1a,0.008253968,0.426229508,0.07826087
grb10b_tuft1a,0.025396825,0.303278689,0.086956522
ncam1a_tuft1a,0.060952381,0.327868852,0.008695652
pmp22b_tuft1a,0.005079365,0.221311475,0.026086957
ptp4a2b_tuft1a,0.041269841,0.270491803,0.034782609
ank2b_tuft1a,0.020952381,0.270491803,0.043478261
myo5b_tuft1a,0.04952381,0.37704918,0.07826087
cicb_tuft1a,0.031746032,0.245901639,0.034782609
efhd2_tuft1a,0.008888889,0.172131148,0
cers2a_nocta,0.099047619,0.37704918,0.07826087
atp1b1a_cers2a,0.08,0.37704918,0.07826087
cers2a_tns1b,0.020952381,0.418032787,0.095652174
cers2a_cldnb,0.008253968,0.31147541,0.052173913
cers2a_mcf2l2,0.045079365,0.360655738,0.086956522
adgrg6_cers2a,0.102857143,0.352459016,0.069565217
cers2a_pnp5a,0.000634921,0.196721311,0.008695652
cers2a_si:ch211-80h18.1,0.019047619,0.155737705,0.008695652
cers2a_nedd9,0.033015873,0.483606557,0.139130435
cers2a_slc43a2b,0.006349206,0.336065574,0.052173913
cers2a_dlgap1b,0.005714286,0.221311475,0.026086957
cers2a_gadd45ba,0.117460317,0.368852459,0.113043478
cers2a_stm,0.015873016,0.475409836,0.12173913
cers2a_grb10b,0.033015873,0.368852459,0.086956522
cers2a_ncam1a,0.085714286,0.303278689,0.034782609
cers2a_pmp22b,0.006984127,0.245901639,0.043478261
cers2a_ptp4a2b,0.080634921,0.352459016,0.086956522
ank2b_cers2a,0.036825397,0.286885246,0.07826087
cers2a_myo5b,0.079365079,0.418032787,0.12173913
cers2a_cicb,0.060952381,0.286885246,0.052173913
cers2a_efhd2,0.016507937,0.180327869,0.008695652
atp1b1a_nocta,0.08952381,0.368852459,0.069565217
nocta_tns1b,0.024126984,0.327868852,0.069565217
cldnb_nocta,0.008253968,0.37704918,0.043478261
mcf2l2_nocta,0.043809524,0.31147541,0.07826087
adgrg6_nocta,0.102857143,0.344262295,0.008695652
nocta_pnp5a,0.000634921,0.229508197,0
nocta_si:ch211-80h18.1,0.017142857,0.18852459,0
nedd9_nocta,0.033015873,0.483606557,0.086956522
nocta_slc43a2b,0.005714286,0.352459016,0.034782609
dlgap1b_nocta,0.005714286,0.221311475,0.017391304
gadd45ba_nocta,0.125714286,0.43442623,0.07826087
nocta_stm,0.017777778,0.475409836,0.086956522
grb10b_nocta,0.028571429,0.327868852,0.034782609
ncam1a_nocta,0.08952381,0.327868852,0
nocta_pmp22b,0.008253968,0.254098361,0.043478261
nocta_ptp4a2b,0.082539683,0.352459016,0.052173913
ank2b_nocta,0.034920635,0.31147541,0.034782609
myo5b_nocta,0.093333333,0.418032787,0.060869565
cicb_nocta,0.065396825,0.303278689,0.034782609
efhd2_nocta,0.01968254,0.204918033,0.017391304
atp1b1a_tns1b,0.023492063,0.352459016,0.095652174
atp1b1a_cldnb,0.007619048,0.303278689,0.07826087
atp1b1a_mcf2l2,0.046984127,0.360655738,0.113043478
adgrg6_atp1b1a,0.107936508,0.385245902,0.069565217
atp1b1a_pnp5a,0.001269841,0.213114754,0.008695652
atp1b1a_si:ch211-80h18.1,0.02031746,0.196721311,0.017391304
atp1b1a_nedd9,0.027301587,0.491803279,0.147826087
atp1b1a_slc43a2b,0.006349206,0.352459016,0.086956522
atp1b1a_dlgap1b,0.008253968,0.213114754,0.026086957
atp1b1a_gadd45ba,0.126984127,0.409836066,0.147826087
atp1b1a_stm,0.014603175,0.5,0.2
atp1b1a_grb10b,0.033015873,0.336065574,0.12173913
atp1b1a_ncam1a,0.083809524,0.336065574,0.07826087
atp1b1a_pmp22b,0.007619048,0.229508197,0.052173913
atp1b1a_ptp4a2b,0.076825397,0.344262295,0.060869565
ank2b_atp1b1a,0.040634921,0.327868852,0.104347826
atp1b1a_myo5b,0.083174603,0.442622951,0.147826087
atp1b1a_cicb,0.073650794,0.278688525,0.069565217
atp1b1a_efhd2,0.019047619,0.180327869,0.017391304
cldnb_tns1b,0.004444444,0.286885246,0.060869565
mcf2l2_tns1b,0.017777778,0.385245902,0.095652174
adgrg6_tns1b,0.021587302,0.401639344,0.043478261
pnp5a_tns1b,0.000634921,0.18852459,0
si:ch211-80h18.1_tns1b,0.003809524,0.221311475,0
nedd9_tns1b,0.012063492,0.467213115,0.165217391
slc43a2b_tns1b,0.001904762,0.360655738,0.069565217
dlgap1b_tns1b,0.001269841,0.213114754,0.026086957
gadd45ba_tns1b,0.027301587,0.409836066,0.139130435
stm_tns1b,0.004444444,0.516393443,0.191304348
grb10b_tns1b,0.013968254,0.336065574,0.113043478
ncam1a_tns1b,0.023492063,0.336065574,0.034782609
pmp22b_tns1b,0.008253968,0.196721311,0.043478261
ptp4a2b_tns1b,0.01968254,0.262295082,0.086956522
ank2b_tns1b,0.015873016,0.319672131,0.069565217
myo5b_tns1b,0.022857143,0.43442623,0.113043478
cicb_tns1b,0.016507937,0.254098361,0.086956522
efhd2_tns1b,0.007619048,0.147540984,0.026086957
cldnb_mcf2l2,0.005079365,0.31147541,0.052173913
adgrg6_cldnb,0.006984127,0.295081967,0.043478261
cldnb_pnp5a,0,0.237704918,0.008695652
cldnb_si:ch211-80h18.1,0.001269841,0.155737705,0.008695652
cldnb_nedd9,0.003809524,0.459016393,0.113043478
cldnb_slc43a2b,0.000634921,0.278688525,0.052173913
cldnb_dlgap1b,0,0.163934426,0
cldnb_gadd45ba,0.007619048,0.368852459,0.069565217
cldnb_stm,0.003809524,0.43442623,0.130434783
cldnb_grb10b,0.005079365,0.262295082,0.069565217
cldnb_ncam1a,0.006349206,0.262295082,0.043478261
cldnb_pmp22b,0.001269841,0.221311475,0.026086957
cldnb_ptp4a2b,0.008253968,0.319672131,0.034782609
ank2b_cldnb,0.004444444,0.237704918,0.034782609
cldnb_myo5b,0.005714286,0.336065574,0.07826087
cicb_cldnb,0.004444444,0.278688525,0.026086957
cldnb_efhd2,0.003809524,0.196721311,0.008695652
adgrg6_mcf2l2,0.04952381,0.344262295,0.113043478
mcf2l2_pnp5a,0.001269841,0.213114754,0
mcf2l2_si:ch211-80h18.1,0.00952381,0.245901639,0.017391304
mcf2l2_nedd9,0.020952381,0.459016393,0.156521739
mcf2l2_slc43a2b,0.002539683,0.319672131,0.07826087
dlgap1b_mcf2l2,0.006984127,0.163934426,0.034782609
gadd45ba_mcf2l2,0.05015873,0.409836066,0.139130435
mcf2l2_stm,0.00952381,0.5,0.165217391
grb10b_mcf2l2,0.01968254,0.327868852,0.07826087
mcf2l2_ncam1a,0.046984127,0.344262295,0.026086957
mcf2l2_pmp22b,0.003809524,0.229508197,0.034782609
mcf2l2_ptp4a2b,0.038730159,0.295081967,0.052173913
ank2b_mcf2l2,0.026666667,0.319672131,0.07826087
mcf2l2_myo5b,0.053968254,0.409836066,0.156521739
cicb_mcf2l2,0.024761905,0.237704918,0.026086957
efhd2_mcf2l2,0.014603175,0.221311475,0.017391304
adgrg6_pnp5a,0,0.196721311,0
adgrg6_si:ch211-80h18.1,0.026031746,0.163934426,0
adgrg6_nedd9,0.033650794,0.475409836,0.130434783
adgrg6_slc43a2b,0.00952381,0.303278689,0.07826087
adgrg6_dlgap1b,0.006349206,0.237704918,0.026086957
adgrg6_gadd45ba,0.118730159,0.409836066,0.069565217
adgrg6_stm,0.015873016,0.475409836,0.139130435
adgrg6_grb10b,0.031111111,0.368852459,0.043478261
adgrg6_ncam1a,0.077460317,0.344262295,0.060869565
adgrg6_pmp22b,0.006349206,0.204918033,0.008695652
adgrg6_ptp4a2b,0.086984127,0.286885246,0.026086957
adgrg6_ank2b,0.045714286,0.286885246,0.060869565
adgrg6_myo5b,0.093333333,0.401639344,0.12173913
adgrg6_cicb,0.078730159,0.237704918,0.026086957
adgrg6_efhd2,0.017142857,0.172131148,0
pnp5a_si:ch211-80h18.1,0,0.131147541,0
nedd9_pnp5a,0,0.295081967,0.034782609
pnp5a_slc43a2b,0,0.180327869,0.026086957
dlgap1b_pnp5a,0,0.098360656,0
gadd45ba_pnp5a,0,0.254098361,0.017391304
pnp5a_stm,0.000634921,0.295081967,0.017391304
grb10b_pnp5a,0.000634921,0.221311475,0
ncam1a_pnp5a,0,0.204918033,0.008695652
pmp22b_pnp5a,0.001269841,0.147540984,0.017391304
pnp5a_ptp4a2b,0.001269841,0.196721311,0.017391304
ank2b_pnp5a,0.000634921,0.147540984,0.017391304
myo5b_pnp5a,0.001269841,0.221311475,0
cicb_pnp5a,0.000634921,0.196721311,0.008695652
efhd2_pnp5a,0,0.131147541,0.008695652
nedd9_si:ch211-80h18.1,0.003174603,0.254098361,0.017391304
si:ch211-80h18.1_slc43a2b,0.000634921,0.196721311,0.008695652
dlgap1b_si:ch211-80h18.1,0.003174603,0.032786885,0
gadd45ba_si:ch211-80h18.1,0.020952381,0.237704918,0.017391304
grb10b_si:ch211-80h18.1,0.003809524,0.213114754,0.026086957
ncam1a_si:ch211-80h18.1,0.012698413,0.229508197,0.017391304
pmp22b_si:ch211-80h18.1,0.002539683,0.163934426,0.008695652
ptp4a2b_si:ch211-80h18.1,0.022222222,0.204918033,0.008695652
ank2b_si:ch211-80h18.1,0.007619048,0.229508197,0.008695652
myo5b_si:ch211-80h18.1,0.011428571,0.270491803,0.017391304
cicb_si:ch211-80h18.1,0.019047619,0.139344262,0
efhd2_si:ch211-80h18.1,0.005714286,0.139344262,0
nedd9_slc43a2b,0.001904762,0.459016393,0.147826087
dlgap1b_nedd9,0.002539683,0.270491803,0.034782609
gadd45ba_nedd9,0.048253968,0.516393443,0.252173913
nedd9_stm,0.005714286,0.655737705,0.269565217
grb10b_nedd9,0.02031746,0.459016393,0.173913043
ncam1a_nedd9,0.034285714,0.467213115,0.095652174
nedd9_pmp22b,0.001269841,0.31147541,0.052173913
nedd9_ptp4a2b,0.029206349,0.426229508,0.139130435
ank2b_nedd9,0.015238095,0.385245902,0.113043478
myo5b_nedd9,0.028571429,0.540983607,0.243478261
cicb_nedd9,0.022857143,0.393442623,0.086956522
efhd2_nedd9,0.00952381,0.262295082,0.034782609
dlgap1b_slc43a2b,0,0.18852459,0.008695652
gadd45ba_slc43a2b,0.006349206,0.360655738,0.086956522
slc43a2b_stm,0.002539683,0.491803279,0.208695652
grb10b_slc43a2b,0.002539683,0.319672131,0.095652174
ncam1a_slc43a2b,0.003809524,0.31147541,0.052173913
pmp22b_slc43a2b,0.001269841,0.213114754,0.017391304
ptp4a2b_slc43a2b,0.007619048,0.286885246,0.060869565
ank2b_slc43a2b,0.002539683,0.295081967,0.104347826
myo5b_slc43a2b,0.003809524,0.409836066,0.104347826
cicb_slc43a2b,0.004444444,0.270491803,0.034782609
efhd2_slc43a2b,0.002539683,0.163934426,0.026086957
dlgap1b_gadd45ba,0.005079365,0.221311475,0.034782609
dlgap1b_stm,0,0.245901639,0.017391304
dlgap1b_grb10b,0.001269841,0.196721311,0.017391304
dlgap1b_ncam1a,0.006349206,0.180327869,0.008695652
dlgap1b_pmp22b,0,0.073770492,0.008695652
dlgap1b_ptp4a2b,0.005714286,0.155737705,0.017391304
ank2b_dlgap1b,0.003809524,0.147540984,0.034782609
dlgap1b_myo5b,0.005079365,0.229508197,0.034782609
cicb_dlgap1b,0.005079365,0.18852459,0.008695652
dlgap1b_efhd2,0.003174603,0.090163934,0.008695652
gadd45ba_stm,0.018412698,0.532786885,0.208695652
gadd45ba_grb10b,0.048888889,0.401639344,0.156521739
gadd45ba_ncam1a,0.114920635,0.37704918,0.086956522
gadd45ba_pmp22b,0.015238095,0.278688525,0.052173913
gadd45ba_ptp4a2b,0.111746032,0.344262295,0.086956522
ank2b_gadd45ba,0.048888889,0.336065574,0.104347826
gadd45ba_myo5b,0.095873016,0.450819672,0.182608696
cicb_gadd45ba,0.087619048,0.286885246,0.113043478
efhd2_gadd45ba,0.020952381,0.229508197,0.026086957
grb10b_stm,0.005714286,0.467213115,0.156521739
ncam1a_stm,0.012698413,0.475409836,0.104347826
pmp22b_stm,0.001269841,0.31147541,0.060869565
ptp4a2b_stm,0.017142857,0.426229508,0.095652174
ank2b_stm,0.010793651,0.401639344,0.139130435
myo5b_stm,0.016507937,0.581967213,0.208695652
cicb_stm,0.006349206,0.37704918,0.069565217
efhd2_stm,0.003174603,0.254098361,0.034782609
grb10b_ncam1a,0.034920635,0.344262295,0.043478261
grb10b_pmp22b,0.005079365,0.229508197,0.034782609
grb10b_ptp4a2b,0.022222222,0.303278689,0.07826087
ank2b_grb10b,0.014603175,0.278688525,0.113043478
grb10b_myo5b,0.027936508,0.37704918,0.165217391
cicb_grb10b,0.020952381,0.245901639,0.07826087
efhd2_grb10b,0.008888889,0.18852459,0
ncam1a_pmp22b,0.008888889,0.237704918,0.017391304
ncam1a_ptp4a2b,0.073650794,0.254098361,0.043478261
ank2b_ncam1a,0.038730159,0.295081967,0.034782609
myo5b_ncam1a,0.083174603,0.37704918,0.086956522
cicb_ncam1a,0.058412698,0.237704918,0.017391304
efhd2_ncam1a,0.012698413,0.155737705,0
pmp22b_ptp4a2b,0.007619048,0.237704918,0.043478261
ank2b_pmp22b,0.004444444,0.196721311,0.026086957
myo5b_pmp22b,0.005714286,0.262295082,0.043478261
cicb_pmp22b,0.006984127,0.196721311,0.034782609
efhd2_pmp22b,0.001904762,0.155737705,0.017391304
ank2b_ptp4a2b,0.033015873,0.254098361,0.043478261
myo5b_ptp4a2b,0.073015873,0.368852459,0.104347826
cicb_ptp4a2b,0.061587302,0.278688525,0.052173913
efhd2_ptp4a2b,0.019047619,0.213114754,0.026086957
ank2b_myo5b,0.043174603,0.37704918,0.095652174
ank2b_cicb,0.02984127,0.229508197,0.052173913
ank2b_efhd2,0.00952381,0.172131148,0
cicb_myo5b,0.068571429,0.319672131,0.104347826
efhd2_myo5b,0.016507937,0.204918033,0.008695652
cicb_efhd2,0.01015873,0.180327869,0.026086957
BX908782.1_si:dkey-266f7.9,0,0,0
BX908782.1_CABZ01040054.1,0,0,0
BX908782.1_zgc:92137,0,0,0
BX908782.1_si:ch211-255i20.3,0,0,0
BX908782.1_stard10,0,0,0
BX908782.1_lmf2b,0,0,0
BX908782.1_si:ch73-44m9.5,0,0,0
BX908782.1_dnase1,0,0,0
BX908782.1_tmed6,0,0,0
BX908782.1_endou,0,0,0
BX908782.1_si:ch211-163l21.8,0,0,0
BX908782.1_si:ch211-240l19.7,0,0,0
BX908782.1_ufl1,0,0,0
BX908782.1_rrbp1a,0,0,0
BX908782.1_cdk5rap3,0,0,0
BX908782.1_cgref1,0,0,0
BX908782.1_hm13,0,0,0
BX908782.1_med30,0,0,0
BX908782.1_spcs3,0,0,0
BX908782.1_dnajc3a,0,0,0
BX908782.1_mat2ab,0,0,0
BX908782.1_slc22a16,0,0,0
atp13a1_BX908782.1,0,0,0
CABZ01040054.1_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_zgc:92137,0,0,0
si:ch211-255i20.3_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_stard10,0,0,0
lmf2b_si:dkey-266f7.9,0,0,0
si:ch73-44m9.5_si:dkey-266f7.9,0,0,0
dnase1_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_tmed6,0,0,0
endou_si:dkey-266f7.9,0,0,0
si:ch211-163l21.8_si:dkey-266f7.9,0,0,0
si:ch211-240l19.7_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_ufl1,0,0,0
rrbp1a_si:dkey-266f7.9,0,0,0
cdk5rap3_si:dkey-266f7.9,0,0,0
cgref1_si:dkey-266f7.9,0,0,0
hm13_si:dkey-266f7.9,0,0,0
med30_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_spcs3,0,0,0
dnajc3a_si:dkey-266f7.9,0,0,0
mat2ab_si:dkey-266f7.9,0,0,0
si:dkey-266f7.9_slc22a16,0,0,0
atp13a1_si:dkey-266f7.9,0,0,0
CABZ01040054.1_zgc:92137,0,0,0
CABZ01040054.1_si:ch211-255i20.3,0,0,0
CABZ01040054.1_stard10,0,0,0
CABZ01040054.1_lmf2b,0,0,0
CABZ01040054.1_si:ch73-44m9.5,0,0,0
CABZ01040054.1_dnase1,0,0,0
CABZ01040054.1_tmed6,0,0,0
CABZ01040054.1_endou,0,0,0
CABZ01040054.1_si:ch211-163l21.8,0,0,0
CABZ01040054.1_si:ch211-240l19.7,0,0,0
CABZ01040054.1_ufl1,0,0,0
CABZ01040054.1_rrbp1a,0,0,0
CABZ01040054.1_cdk5rap3,0,0,0
CABZ01040054.1_cgref1,0,0,0
CABZ01040054.1_hm13,0,0,0
CABZ01040054.1_med30,0,0,0
CABZ01040054.1_spcs3,0,0,0
CABZ01040054.1_dnajc3a,0,0,0
CABZ01040054.1_mat2ab,0,0,0
CABZ01040054.1_slc22a16,0,0,0
atp13a1_CABZ01040054.1,0,0,0
si:ch211-255i20.3_zgc:92137,0,0,0
stard10_zgc:92137,0,0,0
lmf2b_zgc:92137,0,0,0
si:ch73-44m9.5_zgc:92137,0,0,0
dnase1_zgc:92137,0,0,0
tmed6_zgc:92137,0,0,0
endou_zgc:92137,0,0,0
si:ch211-163l21.8_zgc:92137,0,0,0
si:ch211-240l19.7_zgc:92137,0,0,0
ufl1_zgc:92137,0,0,0
rrbp1a_zgc:92137,0,0,0
cdk5rap3_zgc:92137,0,0,0
cgref1_zgc:92137,0,0,0
hm13_zgc:92137,0,0,0
med30_zgc:92137,0,0,0
spcs3_zgc:92137,0,0,0
dnajc3a_zgc:92137,0,0,0
mat2ab_zgc:92137,0,0,0
slc22a16_zgc:92137,0,0,0
atp13a1_zgc:92137,0,0,0
si:ch211-255i20.3_stard10,0,0,0
lmf2b_si:ch211-255i20.3,0,0,0
si:ch211-255i20.3_si:ch73-44m9.5,0,0,0
dnase1_si:ch211-255i20.3,0,0,0
si:ch211-255i20.3_tmed6,0,0,0
endou_si:ch211-255i20.3,0,0,0
si:ch211-163l21.8_si:ch211-255i20.3,0,0,0
si:ch211-240l19.7_si:ch211-255i20.3,0,0,0
si:ch211-255i20.3_ufl1,0,0,0
rrbp1a_si:ch211-255i20.3,0,0,0
cdk5rap3_si:ch211-255i20.3,0,0,0
cgref1_si:ch211-255i20.3,0,0,0
hm13_si:ch211-255i20.3,0,0,0
med30_si:ch211-255i20.3,0,0,0
si:ch211-255i20.3_spcs3,0.000634921,0,0
dnajc3a_si:ch211-255i20.3,0,0,0
mat2ab_si:ch211-255i20.3,0,0,0
si:ch211-255i20.3_slc22a16,0,0,0
atp13a1_si:ch211-255i20.3,0,0,0
lmf2b_stard10,0,0,0
si:ch73-44m9.5_stard10,0,0,0
dnase1_stard10,0,0.008196721,0
stard10_tmed6,0,0,0
endou_stard10,0,0,0
si:ch211-163l21.8_stard10,0,0,0
si:ch211-240l19.7_stard10,0,0,0
stard10_ufl1,0.001269841,0,0
rrbp1a_stard10,0,0,0
cdk5rap3_stard10,0.002539683,0,0
cgref1_stard10,0.003174603,0,0
hm13_stard10,0.002539683,0,0
med30_stard10,0.003809524,0,0
spcs3_stard10,0.006349206,0,0
dnajc3a_stard10,0.000634921,0,0
mat2ab_stard10,0,0,0
slc22a16_stard10,0,0,0
atp13a1_stard10,0.006984127,0,0
lmf2b_si:ch73-44m9.5,0,0,0
dnase1_lmf2b,0,0.008196721,0
lmf2b_tmed6,0,0,0
endou_lmf2b,0,0,0
lmf2b_si:ch211-163l21.8,0,0,0
lmf2b_si:ch211-240l19.7,0,0,0
lmf2b_ufl1,0.000634921,0,0
lmf2b_rrbp1a,0,0,0
cdk5rap3_lmf2b,0.000634921,0,0
cgref1_lmf2b,0,0.008196721,0
hm13_lmf2b,0,0,0
lmf2b_med30,0.001269841,0,0
lmf2b_spcs3,0.000634921,0,0.008695652
dnajc3a_lmf2b,0,0,0
lmf2b_mat2ab,0,0,0
lmf2b_slc22a16,0,0,0
atp13a1_lmf2b,0,0,0
dnase1_si:ch73-44m9.5,0,0,0
si:ch73-44m9.5_tmed6,0,0,0
endou_si:ch73-44m9.5,0,0,0
si:ch211-163l21.8_si:ch73-44m9.5,0,0,0
si:ch211-240l19.7_si:ch73-44m9.5,0,0,0
si:ch73-44m9.5_ufl1,0,0,0
rrbp1a_si:ch73-44m9.5,0,0,0
cdk5rap3_si:ch73-44m9.5,0,0,0
cgref1_si:ch73-44m9.5,0,0,0
hm13_si:ch73-44m9.5,0,0,0
med30_si:ch73-44m9.5,0,0,0
si:ch73-44m9.5_spcs3,0,0,0
dnajc3a_si:ch73-44m9.5,0,0,0
mat2ab_si:ch73-44m9.5,0,0,0
si:ch73-44m9.5_slc22a16,0,0,0
atp13a1_si:ch73-44m9.5,0,0,0
dnase1_tmed6,0,0,0
dnase1_endou,0,0,0
dnase1_si:ch211-163l21.8,0,0,0
dnase1_si:ch211-240l19.7,0,0,0
dnase1_ufl1,0,0.016393443,0
dnase1_rrbp1a,0,0,0.008695652
cdk5rap3_dnase1,0,0.008196721,0
cgref1_dnase1,0,0.016393443,0.008695652
dnase1_hm13,0,0.016393443,0
dnase1_med30,0,0,0
dnase1_spcs3,0,0.032786885,0
dnajc3a_dnase1,0.000634921,0.008196721,0
dnase1_mat2ab,0,0.040983607,0.017391304
dnase1_slc22a16,0,0,0
atp13a1_dnase1,0.001269841,0.008196721,0.008695652
endou_tmed6,0,0,0
si:ch211-163l21.8_tmed6,0,0,0
si:ch211-240l19.7_tmed6,0,0,0
tmed6_ufl1,0,0,0
rrbp1a_tmed6,0,0,0
cdk5rap3_tmed6,0,0,0
cgref1_tmed6,0,0,0
hm13_tmed6,0,0,0
med30_tmed6,0,0,0
spcs3_tmed6,0,0,0
dnajc3a_tmed6,0,0,0
mat2ab_tmed6,0,0,0
slc22a16_tmed6,0,0,0
atp13a1_tmed6,0,0,0
endou_si:ch211-163l21.8,0,0,0
endou_si:ch211-240l19.7,0,0,0
endou_ufl1,0,0,0
endou_rrbp1a,0,0,0
cdk5rap3_endou,0,0,0
cgref1_endou,0,0,0
endou_hm13,0,0,0
endou_med30,0,0,0
endou_spcs3,0,0,0
dnajc3a_endou,0,0,0
endou_mat2ab,0,0,0
endou_slc22a16,0,0,0
atp13a1_endou,0,0,0
si:ch211-163l21.8_si:ch211-240l19.7,0,0,0
si:ch211-163l21.8_ufl1,0,0,0
rrbp1a_si:ch211-163l21.8,0,0,0
cdk5rap3_si:ch211-163l21.8,0,0,0
cgref1_si:ch211-163l21.8,0,0,0
hm13_si:ch211-163l21.8,0,0,0
med30_si:ch211-163l21.8,0,0,0
si:ch211-163l21.8_spcs3,0,0,0
dnajc3a_si:ch211-163l21.8,0,0,0
mat2ab_si:ch211-163l21.8,0,0,0
si:ch211-163l21.8_slc22a16,0,0,0
atp13a1_si:ch211-163l21.8,0,0,0
si:ch211-240l19.7_ufl1,0,0,0
rrbp1a_si:ch211-240l19.7,0,0,0
cdk5rap3_si:ch211-240l19.7,0,0,0
cgref1_si:ch211-240l19.7,0,0,0
hm13_si:ch211-240l19.7,0,0,0
med30_si:ch211-240l19.7,0,0,0
si:ch211-240l19.7_spcs3,0,0,0
dnajc3a_si:ch211-240l19.7,0,0,0
mat2ab_si:ch211-240l19.7,0,0,0
si:ch211-240l19.7_slc22a16,0,0,0
atp13a1_si:ch211-240l19.7,0,0,0
rrbp1a_ufl1,0,0,0.008695652
cdk5rap3_ufl1,0.000634921,0,0
cgref1_ufl1,0.001269841,0,0
hm13_ufl1,0.003174603,0,0
med30_ufl1,0.001269841,0,0.008695652
spcs3_ufl1,0.007619048,0,0
dnajc3a_ufl1,0.001269841,0,0
mat2ab_ufl1,0,0.008196721,0
slc22a16_ufl1,0,0,0
atp13a1_ufl1,0.003809524,0,0
cdk5rap3_rrbp1a,0,0,0
cgref1_rrbp1a,0,0,0
hm13_rrbp1a,0.000634921,0,0
med30_rrbp1a,0,0,0.008695652
rrbp1a_spcs3,0,0,0.008695652
dnajc3a_rrbp1a,0,0,0
mat2ab_rrbp1a,0,0,0
rrbp1a_slc22a16,0,0,0
atp13a1_rrbp1a,0.000634921,0.008196721,0
