Gene,Crista.SCs,HCs,Macula.SCs,max,maxcol
pex5,0.07826087,0.066031746,0.057377049,0.07826087,Crista.SCs
CR749162.1,0,0.012063492,0,0.012063492,HCs
si:dkey-17m8.2,0.043478261,0.121269841,0.06557377,0.121269841,HCs
serpinb14,0.008695652,0.005714286,0,0.008695652,Crista.SCs
tcea3,0.069565217,0.005079365,0.057377049,0.069565217,Crista.SCs
znf236,0.043478261,0.05968254,0.049180328,0.05968254,HCs
serpinb1l1,0,0.001269841,0,0.001269841,HCs
nradd,0,0.001269841,0,0.001269841,HCs
gem,0,0,0,0,Crista.SCs
ttyh1,0.008695652,0.008888889,0.008196721,0.008888889,HCs
rpa2,0.008695652,0.010793651,0.008196721,0.010793651,HCs
dtnbp1a,0.052173913,0.109206349,0.040983607,0.109206349,HCs
zgc:173729,0,0.000634921,0,0.000634921,HCs
serpinb1l4,0,0.000634921,0,0.000634921,HCs
dpys,0.008695652,0.003809524,0,0.008695652,Crista.SCs
si:ch211-107n13.1,0.008695652,0.010793651,0,0.010793651,HCs
cep162,0.026086957,0.062222222,0.008196721,0.062222222,HCs
cdh17,0,0.003809524,0,0.003809524,HCs
scxb,0,0,0,0,Crista.SCs
fbl,0.026086957,0.026666667,0.032786885,0.032786885,Macula.SCs
gon4l,0.017391304,0.04,0.016393443,0.04,HCs
nbeal2,0.165217391,0.573968254,0.139344262,0.573968254,HCs
alkbh8,0.008695652,0.012698413,0.016393443,0.016393443,Macula.SCs
vars1,0.008695652,0.068571429,0.040983607,0.068571429,HCs
ubqln4,0.069565217,0.244444444,0.090163934,0.244444444,HCs
zgc:194210,0.017391304,0.003809524,0.016393443,0.017391304,Crista.SCs
csnk2a1,0.07826087,0.101587302,0.032786885,0.101587302,HCs
mrap2a,0,0.000634921,0,0.000634921,HCs
si:ch211-198c19.3,0,0.003174603,0,0.003174603,HCs
leng9,0.008695652,0.013968254,0,0.013968254,HCs
rims2a,0.104347826,0.357460317,0.057377049,0.357460317,HCs
si:dkey-40m6.8,0.008695652,0.045079365,0.016393443,0.045079365,HCs
pdcl,0.043478261,0.084444444,0.040983607,0.084444444,HCs
leng1,0.026086957,0.046349206,0.032786885,0.046349206,HCs
mbpb,0.095652174,0.051428571,0.098360656,0.098360656,Macula.SCs
oprd1b,0.008695652,0.001269841,0,0.008695652,Crista.SCs
lamtor2,0,0.065396825,0,0.065396825,HCs
rxrbb,0.060869565,0.133968254,0.057377049,0.133968254,HCs
pdp1,0,0.001904762,0,0.001904762,HCs
trim35-29,0,0,0,0,Crista.SCs
ube3d,0,0.012698413,0,0.012698413,HCs
zgc:162160,0.008695652,0.057777778,0.008196721,0.057777778,HCs
ino80c,0,0.018412698,0.008196721,0.018412698,HCs
osbpl3b,0.147826087,0.552380952,0.204918033,0.552380952,HCs
rab11al,0.026086957,0.056507937,0.032786885,0.056507937,HCs
clstn3,0,0.005079365,0.016393443,0.016393443,Macula.SCs
MAN1C1,0.043478261,0.114285714,0.040983607,0.114285714,HCs
rcc1,0,0.008888889,0,0.008888889,HCs
mylipb,0.008695652,0.015873016,0.016393443,0.016393443,Macula.SCs
si:dkey-22o22.2,0.034782609,0.010793651,0.016393443,0.034782609,Crista.SCs
plekho1b,0.2,0.32952381,0.155737705,0.32952381,HCs
prpf31,0.008695652,0.027301587,0.008196721,0.027301587,HCs
cspg5a,0.069565217,0.001904762,0.008196721,0.069565217,Crista.SCs
pop1,0,0.004444444,0,0.004444444,HCs
galnt1,0.330434783,0.454603175,0.459016393,0.459016393,Macula.SCs
ccdc12,0.008695652,0.031111111,0.024590164,0.031111111,HCs
si:ch211-257p13.3,0.008695652,0.015873016,0,0.015873016,HCs
atxn1b,0.026086957,0.027301587,0.016393443,0.027301587,HCs
CR848667.2,0,0,0,0,Crista.SCs
gsdmeb,0,0.02984127,0.008196721,0.02984127,HCs
tpbgb,0.008695652,0.10031746,0.032786885,0.10031746,HCs
si:dkey-40m6.11,0,0,0,0,Crista.SCs
phactr4b,0.095652174,0.01968254,0.040983607,0.095652174,Crista.SCs
flcn,0.034782609,0.119365079,0.057377049,0.119365079,HCs
fam8a1b,0.008695652,0.02984127,0,0.02984127,HCs
gbp,0.008695652,0.045079365,0.016393443,0.045079365,HCs
ibtk,0.026086957,0.108571429,0.040983607,0.108571429,HCs
KCNV1,0,0,0,0,Crista.SCs
dcaf13,0,0.035555556,0.016393443,0.035555556,HCs
thsd7ab,0.147826087,0.028571429,0.040983607,0.147826087,Crista.SCs
gpatch4,0,0.008888889,0.016393443,0.016393443,Macula.SCs
CR848667.1,0,0.021587302,0.008196721,0.021587302,HCs
smarcc1a,0.086956522,0.111111111,0.106557377,0.111111111,HCs
arhgef2,0.356521739,0.156825397,0.254098361,0.356521739,Crista.SCs
tpi1b,0.069565217,0.187301587,0.081967213,0.187301587,HCs
tmem245,0.052173913,0.043809524,0.049180328,0.052173913,Crista.SCs
bckdhb,0.043478261,0.163809524,0.073770492,0.163809524,HCs
lpcat3,0.069565217,0.071111111,0.049180328,0.071111111,HCs
dek,0.060869565,0.075555556,0.032786885,0.075555556,HCs
cyp21a2,0,0,0,0,Crista.SCs
si:dkey-256h2.1,0.017391304,0.024126984,0.008196721,0.024126984,HCs
si:dkey-23o4.6,0,0,0,0,Crista.SCs
fhod3b,0.330434783,0.265396825,0.155737705,0.330434783,Crista.SCs
hivep3b,0.034782609,0.067301587,0.032786885,0.067301587,HCs
zgc:110410,0.008695652,0.004444444,0.016393443,0.016393443,Macula.SCs
CU459065.1,0,0,0,0,Crista.SCs
si:zfos-1192g2.3,0.026086957,0.05968254,0.024590164,0.05968254,HCs
zgc:174888,0.043478261,0.006984127,0.032786885,0.043478261,Crista.SCs
serinc2l,0,0.026666667,0.016393443,0.026666667,HCs
grwd1,0.060869565,0.035555556,0.016393443,0.060869565,Crista.SCs
si:ch211-151m7.6,0.008695652,0.151746032,0.016393443,0.151746032,HCs
cnot3a,0.052173913,0.130793651,0.098360656,0.130793651,HCs
zgc:101716,0,0.017777778,0.008196721,0.017777778,HCs
si:dkey-201i6.8,0,0.006349206,0,0.006349206,HCs
sec61b,0.069565217,0.034920635,0.049180328,0.069565217,Crista.SCs
slc25a32b,0,0.00952381,0.008196721,0.00952381,HCs
alg2,0,0.026666667,0.040983607,0.040983607,Macula.SCs
ttk,0,0.002539683,0.008196721,0.008196721,Macula.SCs
pogzb,0.034782609,0.084444444,0.040983607,0.084444444,HCs
si:ch211-215k15.4,0,0,0,0,Crista.SCs
sept7b,0.130434783,0.10984127,0.073770492,0.130434783,Crista.SCs
pmvk,0.026086957,0.005714286,0,0.026086957,Crista.SCs
eaf1,0.026086957,0.034285714,0.016393443,0.034285714,HCs
tnxba,0,0,0,0,Crista.SCs
mpp6a,0.034782609,0.039365079,0.032786885,0.039365079,HCs
CR848841.1,0,0.004444444,0,0.004444444,HCs
zhx2a,0.182608696,0.319365079,0.319672131,0.319672131,Macula.SCs
derl1,0.034782609,0.081269841,0.040983607,0.081269841,HCs
abhd16a,0.069565217,0.095238095,0.024590164,0.095238095,HCs
mef2d,0.260869565,0.455873016,0.286885246,0.455873016,HCs
khdc4,0,0.046349206,0.008196721,0.046349206,HCs
si:ch211-255i3.4,0,0.000634921,0,0.000634921,HCs
upk1a,0,0.001904762,0,0.001904762,HCs
stmn1b,0.043478261,0.046984127,0.024590164,0.046984127,HCs
slc6a19b,0,0.003174603,0,0.003174603,HCs
paqr7b,0.026086957,0.031111111,0,0.031111111,HCs
ice1,0.034782609,0.043809524,0.016393443,0.043809524,HCs
selenbp1,0.069565217,0.017777778,0.032786885,0.069565217,Crista.SCs
zbtb7b,0.017391304,0.01015873,0,0.017391304,Crista.SCs
ccr8.1,0,0.001269841,0,0.001269841,HCs
sphk2,0.034782609,0.142222222,0.049180328,0.142222222,HCs
apoa2,0,0,0,0,Crista.SCs
CR848047.1,0,0.000634921,0,0.000634921,HCs
c4b,0.008695652,0.001269841,0,0.008695652,Crista.SCs
FP340271.1,0,0.001904762,0,0.001904762,HCs
si:ch211-254p10.2,0,0,0,0,Crista.SCs
arhgap33,0.052173913,0.354285714,0.12295082,0.354285714,HCs
cdc42ep5,0.07826087,0.002539683,0.081967213,0.081967213,Macula.SCs
nsmce2,0,0.010793651,0,0.010793651,HCs
rhbg,0.026086957,0.001269841,0.049180328,0.049180328,Macula.SCs
gprc6a,0,0.001269841,0.016393443,0.016393443,Macula.SCs
pimr98,0,0,0,0,Crista.SCs
dctn3,0.043478261,0.101587302,0.024590164,0.101587302,HCs
g6fl,0,0.000634921,0,0.000634921,HCs
bbs9,0.095652174,0.09968254,0.081967213,0.09968254,HCs
pi4kb,0.069565217,0.288253968,0.090163934,0.288253968,HCs
apoc2,0,0.001269841,0,0.001269841,HCs
scap,0.086956522,0.090793651,0.06557377,0.090793651,HCs
ptprub,0.634782609,0.323174603,0.360655738,0.634782609,Crista.SCs
hapln2,0,0,0,0,Crista.SCs
si:ch73-22o12.1,0.556521739,0.323174603,0.614754098,0.614754098,Macula.SCs
pabpc1a,0.313043478,0.473015873,0.262295082,0.473015873,HCs
si:dkey-34d22.1,0,0.002539683,0,0.002539683,HCs
ddr1,0.365217391,0.027936508,0.336065574,0.365217391,Crista.SCs
si:dkey-34d22.2,0,0.001269841,0,0.001269841,HCs
zgc:165409,0.008695652,0.010793651,0,0.010793651,HCs
bcan,0,0,0.008196721,0.008196721,Macula.SCs
elovl4a,0.008695652,0.061587302,0,0.061587302,HCs
tomm40,0.008695652,0.040634921,0.032786885,0.040634921,HCs
atg12,0,0.038095238,0.024590164,0.038095238,HCs
nr4a3,0.113043478,0.148571429,0.737704918,0.737704918,Macula.SCs
atp1a3b,0.156521739,0.88952381,0.147540984,0.88952381,HCs
CR524821.1,0.008695652,0.010793651,0.237704918,0.237704918,Macula.SCs
gnl1,0.034782609,0.080634921,0.016393443,0.080634921,HCs
bcam,0.086956522,0.034285714,0.319672131,0.319672131,Macula.SCs
ptp4a3b,0.043478261,0.00952381,0.090163934,0.090163934,Macula.SCs
bmper,0,0.006984127,0,0.006984127,HCs
uts2r3,0,0,0,0,Crista.SCs
kcnj14,0,0.001904762,0,0.001904762,HCs
isg20l2,0.017391304,0.032380952,0.024590164,0.032380952,HCs
trpv6,0,0.003174603,0,0.003174603,HCs
si:ch211-149k23.9,0.008695652,0.001269841,0.008196721,0.008695652,Crista.SCs
si:dkey-34d22.3,0,0.000634921,0,0.000634921,HCs
cthrc1b,0,0.003174603,0,0.003174603,HCs
leng8,0.130434783,0.25968254,0.12295082,0.25968254,HCs
si:dkey-26c10.5,0.034782609,0.351111111,0.06557377,0.351111111,HCs
rcvrn2,0,0,0,0,Crista.SCs
stx17,0.034782609,0.039365079,0.024590164,0.039365079,HCs
zgc:92606,0.060869565,0.396825397,0.057377049,0.396825397,HCs
myo1eb,0.034782609,0.004444444,0.032786885,0.034782609,Crista.SCs
CR855311.2,0,0,0,0,Crista.SCs
rapgef5b,0.104347826,0.071111111,0.098360656,0.104347826,Crista.SCs
ndrg1b,0,0,0,0,Crista.SCs
si:ch211-154o6.3,0.034782609,0.050793651,0.049180328,0.050793651,HCs
CR936240.2,0,0.000634921,0,0.000634921,HCs
kpna5,0.034782609,0.045079365,0.016393443,0.045079365,HCs
rabac1,0.017391304,0.048253968,0.040983607,0.048253968,HCs
rbm42,0.008695652,0.01968254,0.008196721,0.01968254,HCs
si:dkey-85k15.4,0,0.000634921,0,0.000634921,HCs
rps19,0.356521739,0.492063492,0.344262295,0.492063492,HCs
si:dkey-34d22.5,0,0,0,0,Crista.SCs
rrnad1,0.008695652,0.013968254,0,0.013968254,HCs
rab42b,0,0,0,0,Crista.SCs
ccn4b,0,0.000634921,0,0.000634921,HCs
zufsp,0.008695652,0.015873016,0,0.015873016,HCs
ptpn23a,0.008695652,0.053968254,0,0.053968254,HCs
dedd1,0.652173913,0.775873016,0.540983607,0.775873016,HCs
zgc:162509,0,0.001904762,0,0.001904762,HCs
cd22,0,0,0,0,Crista.SCs
cops7a,0.052173913,0.08952381,0.008196721,0.08952381,HCs
si:dkey-85k15.6,0,0,0,0,Crista.SCs
rwdd1,0.034782609,0.044444444,0.016393443,0.044444444,HCs
nr0b2a,0,0,0,0,Crista.SCs
s100a1,0.008695652,0.22031746,0.008196721,0.22031746,HCs
si:ch73-86n18.1,0,0.000634921,0,0.000634921,HCs
invs,0.008695652,0.012063492,0.016393443,0.016393443,Macula.SCs
ncam3,0,0,0,0,Crista.SCs
erp44,0.034782609,0.085079365,0.057377049,0.085079365,HCs
kdf1a,0.095652174,0.014603175,0.032786885,0.095652174,Crista.SCs
fdps,0.034782609,0.045714286,0.024590164,0.045714286,HCs
tmem222a,0.008695652,0.035555556,0.016393443,0.035555556,HCs
zgc:162509.1,0,0,0,0,Crista.SCs
csmd3a,0.017391304,0.024126984,0.016393443,0.024126984,HCs
prune,0.034782609,0.05015873,0.040983607,0.05015873,HCs
pou2f2a,0,0.003809524,0.008196721,0.008196721,Macula.SCs
myh14,0.07826087,0.491428571,0.106557377,0.491428571,HCs
cadm4,0.939130435,0.44952381,0.795081967,0.939130435,Crista.SCs
taf12,0.017391304,0.07047619,0.008196721,0.07047619,HCs
tlr18,0.008695652,0.005714286,0.016393443,0.016393443,Macula.SCs
ddx61,0.069565217,0.158730159,0.155737705,0.158730159,HCs
ctps1b,0,0.09015873,0.008196721,0.09015873,HCs
FP015862.3,0,0.000634921,0,0.000634921,HCs
dicp3.3,0.008695652,0,0,0.008695652,Crista.SCs
trim108,0,0,0.008196721,0.008196721,Macula.SCs
si:ch211-53m15.2,0,0.001904762,0,0.001904762,HCs
si:ch211-113g11.6,0,0.00952381,0.008196721,0.00952381,HCs
azin1a,0.034782609,0.045079365,0.032786885,0.045079365,HCs
calhm5.2,0,0,0.016393443,0.016393443,Macula.SCs
tg,0.017391304,0.005714286,0,0.017391304,Crista.SCs
si:ch211-79k12.1,0.069565217,0.010793651,0.06557377,0.069565217,Crista.SCs
calhm5.1,0,0,0,0,Crista.SCs
calhm6,0,0,0,0,Crista.SCs
wdtc1,0.069565217,0.071111111,0.016393443,0.071111111,HCs
sc:d156,0,0.004444444,0,0.004444444,HCs
si:ch211-79k12.2,0.008695652,0.019047619,0,0.019047619,HCs
sult2st3,0.217391304,0.015238095,0.147540984,0.217391304,Crista.SCs
bnipl,0.026086957,0.011428571,0.016393443,0.026086957,Crista.SCs
nek11,0.086956522,0.201269841,0.081967213,0.201269841,HCs
dnah11,0,0.006984127,0,0.006984127,HCs
cdc42se1,0.095652174,0.005079365,0.06557377,0.095652174,Crista.SCs
dnah11.1,0,0.001904762,0,0.001904762,HCs
lingo4b,0,0,0,0,Crista.SCs
klhl32,0.017391304,0.045714286,0.040983607,0.045714286,HCs
BX005012.4,0,0,0,0,Crista.SCs
cmtm6,0.07826087,0.055873016,0.057377049,0.07826087,Crista.SCs
cpne4a,0.008695652,0.02984127,0,0.02984127,HCs
elp6,0.017391304,0.054603175,0.016393443,0.054603175,HCs
gabpb2b,0.008695652,0.006349206,0.008196721,0.008695652,Crista.SCs
ephb6,0.095652174,0.020952381,0.016393443,0.095652174,Crista.SCs
atp6v1c1a,0,0.097777778,0.032786885,0.097777778,HCs
tmem147,0.017391304,0.056507937,0.032786885,0.056507937,HCs
mms22l,0,0.002539683,0,0.002539683,HCs
ctsk,0.008695652,0.002539683,0.008196721,0.008695652,Crista.SCs
si:dkey-56f14.4,0.017391304,0.000634921,0.008196721,0.017391304,Crista.SCs
bcl3,0.017391304,0.002539683,0,0.017391304,Crista.SCs
tex10,0.008695652,0.032380952,0.06557377,0.06557377,Macula.SCs
si:ch73-322b17.4,0,0,0,0,Crista.SCs
rusc1,0.008695652,0.000634921,0.008196721,0.008695652,Crista.SCs
gapdhs,0.32173913,0.881904762,0.483606557,0.881904762,HCs
CR854989.1,0,0.01015873,0.008196721,0.01015873,HCs
si:ch73-34h11.1,0,0,0,0,Crista.SCs
pou3f2b,0,0.000634921,0,0.000634921,HCs
si:rp71-77l1.2,0.113043478,0.001269841,0.032786885,0.113043478,Crista.SCs
cblc,0.017391304,0.006984127,0.073770492,0.073770492,Macula.SCs
si:dkey-56f14.7,0,0,0,0,Crista.SCs
irge4,0,0.008253968,0.024590164,0.024590164,Macula.SCs
irgq1,0.008695652,0.006984127,0.040983607,0.040983607,Macula.SCs
si:ch73-103b2.1,0,0.005714286,0,0.005714286,HCs
dicp3.1,0.008695652,0.000634921,0,0.008695652,Crista.SCs
fxyd6l,0.252173913,0.006349206,0.286885246,0.286885246,Macula.SCs
fbxl4,0.008695652,0.034920635,0.008196721,0.034920635,HCs
zgc:114181,0.008695652,0.001904762,0,0.008695652,Crista.SCs
zgc:113232,0,0.000634921,0,0.000634921,HCs
ctss2.1,0,0.002539683,0.016393443,0.016393443,Macula.SCs
prss59.1,0,0,0,0,Crista.SCs
faxcb,0.008695652,0.019047619,0,0.019047619,HCs
trim109,0,0.000634921,0,0.000634921,HCs
setdb1b,0.017391304,0.05968254,0.040983607,0.05968254,HCs
si:dkey-85k15.11,0,0.000634921,0,0.000634921,HCs
prss59.2,0,0,0,0,Crista.SCs
si:ch211-197h24.6,0.069565217,0.073015873,0.040983607,0.073015873,HCs
cd83,0,0.003174603,0,0.003174603,HCs
pnisr,0.156521739,0.248253968,0.081967213,0.248253968,HCs
coq3,0.017391304,0.019047619,0,0.019047619,HCs
ctss2.2,0,0.001904762,0.016393443,0.016393443,Macula.SCs
onecutl,0,0,0,0,Crista.SCs
mrpl17,0.052173913,0.036190476,0.024590164,0.052173913,Crista.SCs
rspo2,0.008695652,0.010793651,0.131147541,0.131147541,Macula.SCs
abcb5,0,0.015873016,0,0.015873016,HCs
sp8b,0,0,0,0,Crista.SCs
znf687a,0.026086957,0.022222222,0.016393443,0.026086957,Crista.SCs
tmem145,0.113043478,0.297142857,0.229508197,0.297142857,HCs
si:dkey-71b5.7,0.026086957,0.045714286,0.008196721,0.045714286,HCs
CR855277.2,0.008695652,0.041269841,0,0.041269841,HCs
si:dkey-71b5.3,0,0,0,0,Crista.SCs
adamts16,0,0.003174603,0,0.003174603,HCs
mboat1,0.043478261,0.00952381,0.016393443,0.043478261,Crista.SCs
cabz01093075.1,0,0.001904762,0,0.001904762,HCs
LO017815.1,0,0,0,0,Crista.SCs
BX571678.1,0,0.002539683,0.008196721,0.008196721,Macula.SCs
pigv,0.026086957,0.036825397,0.016393443,0.036825397,HCs
CR626941.1,0,0.000634921,0,0.000634921,HCs
ndufb9,0.086956522,0.286984127,0.098360656,0.286984127,HCs
preb,0.017391304,0.040634921,0.032786885,0.040634921,HCs
GRIK2,0.034782609,0.172698413,0.008196721,0.172698413,HCs
plcl2,0.104347826,0.045079365,0.147540984,0.147540984,Macula.SCs
c1s,0,0,0,0,Crista.SCs
OSCP1,0.034782609,0.12,0.024590164,0.12,HCs
c16h2orf66,0,0.001269841,0,0.001269841,HCs
BX323793.1,0,0.002539683,0,0.002539683,HCs
mrps15,0.026086957,0.045079365,0.040983607,0.045079365,HCs
BX005256.1,0,0.000634921,0,0.000634921,HCs
osr2,0,0,0,0,Crista.SCs
C16H1orf232,0,0.05968254,0,0.05968254,HCs
LO017771.1,0.034782609,0.027936508,0.032786885,0.034782609,Crista.SCs
CABZ01027551.1,0,0,0,0,Crista.SCs
tpbgl,0,0.001269841,0,0.001269841,HCs
stk40,0.060869565,0.146031746,0.024590164,0.146031746,HCs
tmem79b,0.069565217,0.043174603,0.090163934,0.090163934,Macula.SCs
il6r,0,0,0,0,Crista.SCs
satb1b,0.034782609,0.453968254,0.040983607,0.453968254,HCs
CR533578.3,0,0,0,0,Crista.SCs
adcy3a,0.008695652,0.010793651,0,0.010793651,HCs
ctnnb1,0.27826087,0.132698413,0.204918033,0.27826087,Crista.SCs
tdp2a,0,0.000634921,0,0.000634921,HCs
ccdc127a,0,0.026666667,0.008196721,0.026666667,HCs
LO017877.2,0,0.017142857,0.008196721,0.017142857,HCs
nrsn1,0,0.024126984,0,0.024126984,HCs
zmp:0000000951,0,0.001904762,0.008196721,0.008196721,Macula.SCs
CU855821.1,0,0,0,0,Crista.SCs
nes,0.017391304,0.007619048,0.024590164,0.024590164,Macula.SCs
cmtm8b,0,0.003174603,0,0.003174603,HCs
zdhhc11,0,0.006984127,0,0.006984127,HCs
slc6a3,0,0.001269841,0,0.001269841,HCs
BX072576.1,0,0,0,0,Crista.SCs
sqlea,0.008695652,0.117460317,0,0.117460317,HCs
LO017721.1,0,0,0,0,Crista.SCs
LO017682.1,0.008695652,0.006349206,0,0.008695652,Crista.SCs
gpatch3,0.017391304,0.04,0.008196721,0.04,HCs
cep72,0.026086957,0.003174603,0.008196721,0.026086957,Crista.SCs
zmp:0000001316,0,0.001269841,0.016393443,0.016393443,Macula.SCs
ccdc106a,0.034782609,0.043174603,0,0.043174603,HCs
cyp11c1,0,0.001904762,0,0.001904762,HCs
spag1b,0,0.010793651,0,0.010793651,HCs
fzd1,0,0.001904762,0.008196721,0.008196721,Macula.SCs
BX571738.1,0,0.033015873,0.016393443,0.033015873,HCs
sh3bp5b,0,0.005079365,0,0.005079365,HCs
si:ch211-154o6.2,0,0.034920635,0.008196721,0.034920635,HCs
cdkal1,0,0.007619048,0,0.007619048,HCs
LO017872.1,0.017391304,0.027301587,0.008196721,0.027301587,HCs
rnf144b,0.034782609,0.097142857,0.147540984,0.147540984,Macula.SCs
hpxb,0,0.005079365,0,0.005079365,HCs
nat14,0.008695652,0.027301587,0,0.027301587,HCs
FO704821.1,0,0.000634921,0,0.000634921,HCs
irx1a,0.017391304,0.05015873,0.032786885,0.05015873,HCs
CR854927.4,0,0,0,0,Crista.SCs
wdr21,0,0.001269841,0.008196721,0.008196721,Macula.SCs
mios,0.034782609,0.048888889,0.024590164,0.048888889,HCs
CR848788.1,0.008695652,0.003809524,0,0.008695652,Crista.SCs
BX571853.3,0,0.010793651,0,0.010793651,HCs
iqgap3,0,0.021587302,0.008196721,0.021587302,HCs
FP015862.4,0,0,0,0,Crista.SCs
scgn,0,0.003809524,0,0.003809524,HCs
BX470182.1,0.008695652,0.015238095,0,0.015238095,HCs
col28a1b,0,0.003809524,0,0.003809524,HCs
rpz6,0,0,0,0,Crista.SCs
csf3r,0.008695652,0.003174603,0,0.008695652,Crista.SCs
LO017852.1,0.043478261,0.024761905,0.016393443,0.043478261,Crista.SCs
fzd6,0.026086957,0.022222222,0.016393443,0.026086957,Crista.SCs
BX322614.1,0,0.001269841,0,0.001269841,HCs
gask1a,0.008695652,0.005714286,0.016393443,0.016393443,Macula.SCs
SLA,0,0,0,0,Crista.SCs
adcy2a,0.052173913,0.011428571,0.163934426,0.163934426,Macula.SCs
spire1b,0.060869565,0.008888889,0.147540984,0.147540984,Macula.SCs
cnih4,0,0.001904762,0,0.001904762,HCs
fsbp,0,0,0,0,Crista.SCs
CU928063.1,0,0.002539683,0,0.002539683,HCs
LO017917.1,0.008695652,0.003174603,0,0.008695652,Crista.SCs
rbp5,0.086956522,0.005714286,0.06557377,0.086956522,Crista.SCs
CU104741.1,0,0.001269841,0,0.001269841,HCs
LO017849.1,0,0.001269841,0,0.001269841,HCs
ggctb,0.008695652,0.006984127,0.008196721,0.008695652,Crista.SCs
mrpl32,0.043478261,0.06984127,0.016393443,0.06984127,HCs
CR848788.2,0.008695652,0.007619048,0.06557377,0.06557377,Macula.SCs
CABZ01090785.1,0,0.000634921,0,0.000634921,HCs
zmp:0000000608,0,0,0,0,Crista.SCs
LO017848.1,0,0.000634921,0,0.000634921,HCs
il11a,0,0.001904762,0.008196721,0.008196721,Macula.SCs
FP085428.1,0,0,0.008196721,0.008196721,Macula.SCs
FQ976914.1,0.008695652,0.053968254,0,0.053968254,HCs
wu:fd46c06,0,0,0,0,Crista.SCs
pklr,0,0,0,0,Crista.SCs
ubr5,0.234782609,0.292698413,0.254098361,0.292698413,HCs
ifnlr1,0,0.002539683,0.008196721,0.008196721,Macula.SCs
ica1,0.008695652,0.034285714,0.008196721,0.034285714,HCs
snrka,0.086956522,0.208888889,0.06557377,0.208888889,HCs
RIMS2,0.060869565,0.648888889,0.06557377,0.648888889,HCs
si:ch211-201o1.1,0.008695652,0.036825397,0.032786885,0.036825397,HCs
cdk14,0.017391304,0.032380952,0.016393443,0.032380952,HCs
azi2,0.017391304,0.021587302,0.008196721,0.021587302,HCs
irge1,0,0,0,0,Crista.SCs
CABZ01111454.1,0,0,0,0,Crista.SCs
pomgnt2,0.026086957,0.008253968,0.008196721,0.026086957,Crista.SCs
baalca,0,0.000634921,0,0.000634921,HCs
CABZ01053976.1,0.086956522,0.015873016,0.073770492,0.086956522,Crista.SCs
atad2,0,0.015238095,0.024590164,0.024590164,Macula.SCs
capn7,0.026086957,0.053333333,0.06557377,0.06557377,Macula.SCs
UBE2O,0.086956522,0.024126984,0.040983607,0.086956522,Crista.SCs
eomesb,0,0.001269841,0,0.001269841,HCs
CR388102.7,0.008695652,0.062222222,0.008196721,0.062222222,HCs
CABZ01068499.1,0,0.000634921,0,0.000634921,HCs
ago3a,0.173913043,0.124444444,0.245901639,0.245901639,Macula.SCs
fabp10a,0,0,0,0,Crista.SCs
CU499336.2,0,0.000634921,0,0.000634921,HCs
fbxo43,0.008695652,0.005079365,0.008196721,0.008695652,Crista.SCs
psma2,0.017391304,0.088888889,0.057377049,0.088888889,HCs
c1r,0,0.002539683,0,0.002539683,HCs
si:dkey-17m8.1,0.113043478,0.431111111,0.073770492,0.431111111,HCs
FO082781.1,0,0.000634921,0,0.000634921,HCs
triob,0.12173913,0.657777778,0.196721311,0.657777778,HCs
BX470182.3,0,0.001269841,0,0.001269841,HCs
rpl28,0.295652174,0.453333333,0.401639344,0.453333333,HCs
CR391998.1,0,0.002539683,0,0.002539683,HCs
mtf1,0.052173913,0.071111111,0.016393443,0.071111111,HCs
LO018340.1,0.12173913,0.005079365,0.114754098,0.12173913,Crista.SCs
CU062628.1,0,0,0,0,Crista.SCs
sox4b,0,0.018412698,0.008196721,0.018412698,HCs
ENSDARG00000098402,0,0,0,0,Crista.SCs
wdr26a,0.043478261,0.065396825,0.040983607,0.065396825,HCs
cyb5r4,0.034782609,0.05968254,0.008196721,0.05968254,HCs
dnah5,0.095652174,0.900952381,0.081967213,0.900952381,HCs
CABZ01043952.1,0.034782609,0.007619048,0.090163934,0.090163934,Macula.SCs
CABZ01080434.1,0,0.000634921,0,0.000634921,HCs
CR293507.1,0,0.00952381,0,0.00952381,HCs
si:cabz01093077.1,0,0,0,0,Crista.SCs
TENT5A,0,0.002539683,0,0.002539683,HCs
stk31,0.017391304,0.005714286,0.008196721,0.017391304,Crista.SCs
nod1,0.017391304,0.001269841,0.032786885,0.032786885,Macula.SCs
znrf2b,0.052173913,0.096507937,0.098360656,0.098360656,Macula.SCs
CR855311.6,0,0,0,0,Crista.SCs
cmc1,0.017391304,0.034285714,0.008196721,0.034285714,HCs
hace1,0.026086957,0.042539683,0.032786885,0.042539683,HCs
rab25b,0.017391304,0.015873016,0.016393443,0.017391304,Crista.SCs
gpr20,0,0,0,0,Crista.SCs
CR855318.1,0.008695652,0.003809524,0.06557377,0.06557377,Macula.SCs
SLC9A1,0.026086957,0.109206349,0.06557377,0.109206349,HCs
LO018128.1,0,0.006984127,0,0.006984127,HCs
TPPP,0.017391304,0.002539683,0.008196721,0.017391304,Crista.SCs
clk2b,0.008695652,0.037460317,0.016393443,0.037460317,HCs
frrs1l,0.026086957,0.011428571,0,0.026086957,Crista.SCs
CR854942.1,0,0.000634921,0.008196721,0.008196721,Macula.SCs
rprd2b,0.034782609,0.10984127,0.016393443,0.10984127,HCs
ppox,0,0.00952381,0,0.00952381,HCs
GRIK3,0.026086957,0.034285714,0.024590164,0.034285714,HCs
